variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-explanation-warmup-skips	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
candidate	pso	r02	13-privatized_40-traces-ex-6_true.yml	true	correct	0.060846783	0.06634350400418043	26013696.0	0	1	16	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0
candidate	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.078457096	0.08060103596653789	25980928.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	13-privatized_44-traces-mine2_true.yml	true	correct	0.074129915	0.08007830299902707	26038272.0	0	1	6	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
candidate	pso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.062296344	0.0716451610205695	26083328.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.071734798	0.07699535600841045	26030080.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	13-privatized_36-traces-ex-3_true.yml	true	correct	0.071651632	0.07613401394337416	26021888.0	0	3	54	0	0	0	0	0	0	0	0	0	23	0	29	0	0	0
candidate	pso	r02	13-privatized_18-first-reads_true.yml	true	correct	0.073672051	0.07554263400379568	26062848.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r02	13-privatized_35-traces-ex-2_true.yml	true	correct	0.062640395	0.07406730693764985	26021888.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r02	13-privatized_37-traces-ex-4_true.yml	true	correct	0.064780427	0.07270805793814361	25968640.0	0	2	56	0	0	0	0	0	0	0	0	0	26	0	29	0	0	0
candidate	pso	r02	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.07951308	0.08170772297307849	26034176.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.064562693	0.0688788560219109	25997312.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.077737403	0.08452665293589234	26001408.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.077890507	0.0835829769494012	26062848.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.072361001	0.07983440603129566	25989120.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.07529866	0.07848557503893971	26050560.0	0	2	58	0	0	0	0	0	0	0	0	0	26	0	30	0	0	0
candidate	pso	r02	13-privatized_01-priv_nr_true.yml	true	correct	0.072537153	0.07903953001368791	26025984.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r02	13-privatized_19-publish-precision_true.yml	true	correct	0.060841328	0.06750828493386507	26054656.0	0	3	66	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0
candidate	pso	r02	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.062249913	0.0686289198929444	26075136.0	0	2	40	0	0	0	0	0	0	0	0	0	18	0	21	0	0	0
candidate	pso	r02	13-privatized_33-traces-v-matters_true.yml	true	correct	0.072062305	0.07431781105697155	25972736.0	0	1	20	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0
candidate	pso	r02	13-privatized_25-struct_nr_true.yml	true	correct	0.075236884	0.08360532601363957	26050560.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.073541066	0.08104255492798984	26046464.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.071035738	0.0750675470335409	25980928.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.072403097	0.07762139907572418	26046464.0	0	4	168	0	0	0	0	0	0	0	0	0	78	0	87	0	0	0
candidate	pso	r02	13-privatized_20-publish-regression_true.yml	true	correct	0.067505256	0.07128051097970456	26001408.0	0	2	36	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0
candidate	pso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.060340541	0.0664570830995217	26075136.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.073150729	0.07434057304635644	26058752.0	0	3	152	0	0	0	0	0	0	0	0	0	70	0	78	0	0	0
candidate	pso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.075236987	0.08259150700177997	26034176.0	0	1	24	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0
candidate	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071928164	0.07682407600805163	26120192.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.079158956	0.08631581906229258	26017792.0	0	4	176	0	0	0	0	0	0	0	0	0	82	0	91	0	0	0
candidate	pso	r02	13-privatized_24-multiple-protecting_true.yml	true	correct	0.11087574	0.11824726802296937	26112000.0	0	7	852	0	0	0	0	0	0	0	0	0	414	0	432	0	0	0
candidate	pso	r02	36-apron_21-traces-cluster-based_true.yml	true	correct	0.076053337	0.080624079098925	26066944.0	0	6	172	0	0	0	0	0	0	0	0	0	73	0	91	0	0	0
candidate	pso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.064617217	0.07009743200615048	26107904.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.177696453	0.1854624799452722	26079232.0	0	26	3092	1	9258047	178913	256810	62464	1	78391	40	1	983	0	1564	0	0	0
candidate	pso	r02	14_spin2003.yml	true	correct	0.058380405	0.06405174697283655	25960448.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	29_conditionals_vs.yml	true	correct	0.079044882	0.08362437703181058	25894912.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.071986318	0.0771086229942739	26054656.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	46_monabsex2_vs.yml	true	correct	0.069990622	0.07954024500213563	26013696.0	0	0	18	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0
candidate	pso	r02	45_monabsex1_vs.yml	true	correct	0.070734465	0.0759637369774282	25948160.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r02	stateful01-1.yml	false(unreach-call)	correct	0.078477401	0.08511125296354294	26058752.0	42	0	20	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0
candidate	pso	r02	stateful01-2.yml	true	correct	0.072716262	0.0771707339445129	26025984.0	0	6	246	0	0	0	0	0	0	0	0	0	117	0	126	0	0	0
candidate	pso	r02	time_var_mutex.yml	true	correct	0.069459357	0.07163580902852118	26091520.0	0	2	44	0	0	0	0	0	0	0	0	0	20	0	23	0	0	0
candidate	pso	r02	01b_inc.yml	true	correct	0.076143831	0.08047986205201596	25993216.0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0
candidate	pso	r02	triangular-1.yml	TIMEOUT	error	60.975850976	61.00985322508495	26103808.0																		
candidate	pso	r02	triangular-2.yml	false(unreach-call)	correct	17.902748913	17.927326833014376	26116096.0	42	3638	138878	12	101509776	2667504	3760128	952408	12	1213316	480	12	987	12	249550	1513181	177537	3003
candidate	pso	r02	02_inc_cas.yml	true	correct	0.076030659	0.08197165396995842	26021888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.730618979	3.744133666041307	56553472.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	48_ticket_lock_low_contention_vs.yml	true	correct	0.078016253	0.0802341439994052	26050560.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r02	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.046471127	61.066557851969264	1057185792.0																		
candidate	pso	r02	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.067786253	0.07185802794992924	26009600.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	28-race_reach_46-escape_racefree.yml	true	correct	0.075538323	0.07852192292921245	26124288.0	0	2	56	0	0	0	0	0	0	0	0	0	26	0	29	0	0	0
candidate	pso	r02	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.039492659	61.06262294703629	1057071104.0																		
candidate	pso	r02	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.041466944	61.06374194205273	1057107968.0																		
candidate	pso	r02	circular_buffer_bad.yml	false(unreach-call)	correct	0.097872145	0.1020836120005697	26177536.0	42	1	476	0	0	0	0	0	0	0	0	0	231	0	238	0	0	0
candidate	pso	r02	fib_safe-5.yml	true	correct	50.672983889	50.884264308959246	120283136.0	0	2772	11838	13	3028157932	36862371	51671034	65241126	13	13497300	520	13	987	13	213722	1787099	206082	3027
candidate	pso	r02	fib_safe-6.yml	TIMEOUT	error	60.985389088	61.023880158085376	158302208.0																		
candidate	pso	r02	fib_unsafe-5.yml	false(unreach-call)	correct	14.04145355	14.088536557042971	120344576.0	42	632	6828	11	2567717475	31191237	43994178	60702858	11	10562497	440	11	987	11	48728	386367	44849	2739
candidate	pso	r02	fib_unsafe-6.yml	TIMEOUT	error	60.984656903	61.01751628599595	158302208.0																		
candidate	pso	r02	fib_unsafe-7.yml	TIMEOUT	error	60.987658374	61.01770510699134	200908800.0																		
candidate	pso	r02	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	60.956789228	61.06289085501339	1057099776.0																		
candidate	pso	r02	lazy01.yml	false(unreach-call)	correct	0.067170165	0.07385178399272263	26140672.0	42	1	36	0	0	0	0	0	0	0	0	0	15	0	19	0	0	0
candidate	pso	r02	circular_buffer_ok.yml	TIMEOUT	error	60.976034282	61.0101055810228	33447936.0																		
candidate	pso	r02	szymanski.yml	true	correct	0.081097551	0.08329893799964339	26054656.0	0	6	756	0	0	0	0	0	0	0	0	0	359	0	378	0	0	0
candidate	pso	r02	dekker.yml	true	correct	0.068386144	0.07528940099291503	26050560.0	0	4	70	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0
candidate	pso	r02	dekker-unfair.yml	true	correct	0.066094701	0.07431209296919405	26054656.0	0	4	74	0	0	0	0	0	0	0	0	0	31	0	37	0	0	0
candidate	pso	r02	unwind3-1.yml	false(unreach-call)	correct	0.067733398	0.07192543603014201	26099712.0	42	1	6	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
candidate	pso	r02	exponential-nondet.yml	true	correct	0.06316499	0.07073724991641939	26112000.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	unwind2-1.yml	false(unreach-call)	correct	0.069514981	0.07641253003384918	26079232.0	42	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r02	unwind2-100.yml	false(unreach-call)	correct	0.067203805	0.07285584497731179	26058752.0	42	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r02	butterfly.yml	true	correct	22.398979504	22.416204175911844	26161152.0	0	64560	303074	16	73254994	2499792	3777162	578094	16	1229486	640	16	533	16	391668	6393084	195908	8359
candidate	pso	r02	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.064235781	0.07120549504179507	26025984.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.047999002	61.07027809403371	1057218560.0																		
candidate	pso	r02	queue_ok.yml	true	correct	0.080153736	0.08774404798168689	26247168.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r02	queue_ok_longer.yml	true	correct	4.26437279	4.271412290050648	125456384.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r02	queue_ok_longest.yml	true	correct	21.160275018	21.18097064003814	472436736.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r02	queue_longer.yml	OUT OF MEMORY	error	34.79509326	34.81737395806704	3999997952.0																		
candidate	pso	r02	queue.yml	false(unreach-call)	correct	1.378820078	1.3864009979879484	94408704.0	42	2	5878	1	163303235	2018225	2857905	3645310	1	682186	40	1	1003	1	2959	6479	20	2259
candidate	pso	r02	singleton.yml	false(unreach-call)	correct	0.074811604	0.08134550205431879	26296320.0	42	1	40	0	0	0	0	0	0	0	0	0	16	0	21	0	0	0
candidate	pso	r02	singleton_with-uninit-problems.yml	true	correct	0.08088638	0.08664954593405128	26288128.0	0	4	130	0	0	0	0	0	0	0	0	0	59	0	68	0	0	0
candidate	pso	r02	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.15790267	0.16562300000805408	26034176.0	42	0	80	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	pso	r02	reorder_2.yml	false(unreach-call)	correct	0.698489105	0.7045121709816158	26165248.0	42	162	12692	1	19069384	323162	477486	222876	1	134882	40	1	971	0	6452	0	0	0
candidate	pso	r02	twostage_3.yml	false(unreach-call)	correct	0.089450592	0.09426148189231753	26427392.0	42	4	138	0	0	0	0	0	0	0	0	0	54	0	74	0	0	0
candidate	pso	r02	race-1_1-join.yml	true	correct	0.069545839	0.07604026095941663	26284032.0	0	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r02	race-1_3-join.yml	false(unreach-call)	correct	0.070922012	0.07547724794130772	26288128.0	42	1	26	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0
candidate	pso	r02	race-1_2-join.yml	false(unreach-call)	correct	0.071396325	0.07861603796482086	26288128.0	42	1	26	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0
candidate	pso	r02	race-4_1-thread_local_vars.yml	true	correct	0.072114005	0.07602351100649685	26419200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	race-2_1-container_of.yml	true	correct	0.074041505	0.08046474598813802	26296320.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	race-3_1-container_of-global.yml	true	correct	0.069655235	0.07580033305566758	26292224.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_66-mine-W-init_true.yml	true	correct	0.064908176	0.06673653703182936	25968640.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.0874858	0.0901815970428288	25952256.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	36-apron_16-traces-unprot2_true.yml	true	correct	0.077144672	0.08051057101693004	25903104.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.061416727	0.07084808708168566	25989120.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	13-privatized_47-refine-protected2_true.yml	true	correct	0.071293356	0.08504846203140914	25989120.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r03	13-privatized_46-refine-protected1_true.yml	true	correct	0.073803558	0.0761602990096435	26054656.0	0	1	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r03	36-apron_11-traces-max-simple_true.yml	true	correct	0.070641663	0.0746103780111298	25935872.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.072236703	0.07507587701547891	26025984.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.061779997	0.06875363597646356	26030080.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_40-traces-ex-6_true.yml	true	correct	0.077580514	0.08316877903416753	25997312.0	0	1	16	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0
candidate	pso	r03	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.070551275	0.07447549700737	25939968.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	13-privatized_44-traces-mine2_true.yml	true	correct	0.062426738	0.07045367604587227	25997312.0	0	1	6	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
candidate	pso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.073730576	0.08379893493838608	26079232.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.069566631	0.07537380198482424	26062848.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r03	13-privatized_36-traces-ex-3_true.yml	true	correct	0.071780717	0.074004729045555	25997312.0	0	3	54	0	0	0	0	0	0	0	0	0	23	0	29	0	0	0
candidate	pso	r03	13-privatized_18-first-reads_true.yml	true	correct	0.071884651	0.07671000703703612	26050560.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r03	13-privatized_35-traces-ex-2_true.yml	true	correct	0.066741205	0.07243338506668806	25952256.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r03	13-privatized_37-traces-ex-4_true.yml	true	correct	0.07869619	0.08374959498178214	26042368.0	0	2	56	0	0	0	0	0	0	0	0	0	26	0	29	0	0	0
candidate	pso	r03	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.073041953	0.08322385104838759	25948160.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.06541458	0.07197170809376985	25952256.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.069040706	0.07633646298199892	26054656.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.070740172	0.07603343098890036	26005504.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.070684904	0.07457493606489152	25997312.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.068530608	0.07315378193743527	25997312.0	0	2	58	0	0	0	0	0	0	0	0	0	26	0	30	0	0	0
candidate	pso	r03	13-privatized_01-priv_nr_true.yml	true	correct	0.064170245	0.07117453904356807	25968640.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r03	13-privatized_19-publish-precision_true.yml	true	correct	0.077236744	0.08098987396806479	26103808.0	0	3	66	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0
candidate	pso	r03	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.073296543	0.0792220049770549	26034176.0	0	2	40	0	0	0	0	0	0	0	0	0	18	0	21	0	0	0
candidate	pso	r03	13-privatized_33-traces-v-matters_true.yml	true	correct	0.063832119	0.07297671597916633	25960448.0	0	1	20	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0
candidate	pso	r03	13-privatized_25-struct_nr_true.yml	true	correct	0.07613649	0.0821427860064432	26005504.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.075220978	0.08104801399167627	26083328.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.068568444	0.07382009993307292	26054656.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.071690801	0.07577389501966536	26054656.0	0	4	168	0	0	0	0	0	0	0	0	0	78	0	87	0	0	0
candidate	pso	r03	13-privatized_20-publish-regression_true.yml	true	correct	0.063150838	0.06980671791825444	26001408.0	0	2	36	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0
candidate	pso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.072163495	0.07887036795727909	26066944.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.081163149	0.09010951302479953	26112000.0	0	3	152	0	0	0	0	0	0	0	0	0	70	0	78	0	0	0
candidate	pso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.061190643	0.06710363598540425	25968640.0	0	1	24	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0
candidate	pso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.076501391	0.07813965005334467	26148864.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.078089735	0.08418152702506632	26021888.0	0	4	176	0	0	0	0	0	0	0	0	0	82	0	91	0	0	0
candidate	pso	r03	13-privatized_24-multiple-protecting_true.yml	true	correct	0.111616932	0.11872594605665654	26124288.0	0	7	852	0	0	0	0	0	0	0	0	0	414	0	432	0	0	0
candidate	pso	r03	36-apron_21-traces-cluster-based_true.yml	true	correct	0.078690361	0.08173634309787303	26071040.0	0	6	172	0	0	0	0	0	0	0	0	0	73	0	91	0	0	0
candidate	pso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.06333772	0.06852972798515111	26071040.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.227931846	0.2343777259811759	26136576.0	0	26	3092	1	11655927	178913	256810	62464	1	107694	40	1	983	0	1564	0	0	0
candidate	pso	r03	14_spin2003.yml	true	correct	0.075023689	0.08149630599655211	25935872.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	29_conditionals_vs.yml	true	correct	0.05920514	0.06919285596814007	25980928.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.068505084	0.07478444802109152	25968640.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r03	46_monabsex2_vs.yml	true	correct	0.074206919	0.07863969809841365	26042368.0	0	0	18	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0
candidate	pso	r03	45_monabsex1_vs.yml	true	correct	0.070119166	0.07500545005314052	25960448.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r03	stateful01-1.yml	false(unreach-call)	correct	0.075658598	0.08303488895762712	26038272.0	42	0	20	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0
candidate	pso	r03	stateful01-2.yml	true	correct	0.063371819	0.07034790003672242	26120192.0	0	6	246	0	0	0	0	0	0	0	0	0	117	0	126	0	0	0
candidate	pso	r03	time_var_mutex.yml	true	correct	0.062623653	0.06960671697743237	26050560.0	0	2	44	0	0	0	0	0	0	0	0	0	20	0	23	0	0	0
candidate	pso	r03	01b_inc.yml	true	correct	0.071986331	0.0781643430236727	25960448.0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0
candidate	pso	r03	triangular-1.yml	TIMEOUT	error	60.711006358	61.0136001619976	26095616.0																		
candidate	pso	r03	triangular-2.yml	false(unreach-call)	correct	17.868018019	17.89318573300261	26148864.0	42	3638	138878	12	104269898	2667504	3760128	952408	12	1245394	480	12	987	12	249550	1513181	177537	3003
candidate	pso	r03	02_inc_cas.yml	true	correct	0.069959539	0.07287822803482413	26062848.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.691777138	3.701166621991433	56569856.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r03	48_ticket_lock_low_contention_vs.yml	true	correct	0.073675517	0.0786227349890396	26017792.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
