variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	lazy_depth_fallbacks	records
before	sc	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	reorder_2.yml	0	9405342	32936	82	0	0	0	0	1
before	sc	r03	singleton.yml	0	74487	8736	43	0	0	0	0	1
before	sc	r03	singleton_with-uninit-problems.yml	0	117196	8936	44	0	0	0	0	1
before	sc	r03	stateful01-1.yml	0	43256	6336	31	0	0	0	0	1
before	sc	r03	stateful01-2.yml	0	106677	6536	32	0	0	0	0	1
before	sc	r03	szymanski.yml	0	394494	5936	29	0	0	0	0	1
before	sc	r03	time_var_mutex.yml	0	41519	5736	28	0	0	0	0	1
before	sc	r03	triangular-1.yml	0	911896165	27336	68	0	0	0	0	1
before	sc	r03	triangular-2.yml	0	173849305	27336	68	0	0	0	0	1
before	sc	r03	twostage_3.yml	0	1806703	40136	100	0	0	0	0	1
before	sc	r03	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	unwind3-1.yml	0	12838	3736	18	0	0	0	0	1
before	sc	r04	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_01-priv_nr_true.yml	0	35662	3336	16	0	0	0	0	1
before	sc	r04	13-privatized_18-first-reads_true.yml	0	35838	2536	12	0	0	0	0	1
before	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	12991	1736	8	0	0	0	0	1
before	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	16880	1736	8	0	0	0	0	1
before	sc	r04	13-privatized_19-publish-precision_true.yml	0	51382	3736	18	0	0	0	0	1
before	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	15788	2736	13	0	0	0	0	1
before	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	21552	2736	13	0	0	0	0	1
before	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_20-publish-regression_true.yml	0	33856	2536	12	0	0	0	0	1
before	sc	r04	13-privatized_24-multiple-protecting_true.yml	0	325524	10536	52	0	0	0	0	1
before	sc	r04	13-privatized_25-struct_nr_true.yml	0	34148	3336	16	0	0	0	0	1
before	sc	r04	13-privatized_27-multiple-protecting2_true.yml	0	952841	12336	61	0	0	0	0	1
before	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	94100	6336	31	0	0	0	0	1
before	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	56233	4336	21	0	0	0	0	1
before	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	79475	5136	25	0	0	0	0	1
before	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	90942	6136	30	0	0	0	0	1
before	sc	r04	13-privatized_33-traces-v-matters_true.yml	0	40783	3936	19	0	0	0	0	1
before	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	29480	2936	14	0	0	0	0	1
before	sc	r04	13-privatized_35-traces-ex-2_true.yml	0	65482	4136	20	0	0	0	0	1
before	sc	r04	13-privatized_36-traces-ex-3_true.yml	0	64230	3736	18	0	0	0	0	1
before	sc	r04	13-privatized_37-traces-ex-4_true.yml	0	24593	3136	15	0	0	0	0	1
before	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	58717	4136	20	0	0	0	0	1
before	sc	r04	13-privatized_40-traces-ex-6_true.yml	0	32506	2936	14	0	0	0	0	1
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	13636	2736	13	0	0	0	0	1
before	sc	r04	13-privatized_42-traces-ex-mini_true.yml	0	31176	3936	19	0	0	0	0	1
before	sc	r04	13-privatized_44-traces-mine2_true.yml	0	24470	2736	13	0	0	0	0	1
before	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	61267	4136	20	0	0	0	0	1
before	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_47-refine-protected2_true.yml	0	27558	2536	12	0	0	0	0	1
before	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	28-race_reach_01-simple_racing.yml	0	9557324670	1807007952	40017	0	0	0	0	1
before	sc	r04	28-race_reach_06-cond_racing1.yml	0	9107636457	1807007952	40017	0	0	0	0	1
before	sc	r04	28-race_reach_11-ptr_racing.yml	0	13550180265	1807007952	40017	0	0	0	0	1
before	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	9449726057	1807007952	40017	0	0	0	0	1
before	sc	r04	28-race_reach_37-indirect_racing.yml	0	15969510514	1807053072	40018	0	0	0	0	1
before	sc	r04	28-race_reach_45-escape_racing.yml	0	14964	3936	19	0	0	0	0	1
before	sc	r04	28-race_reach_46-escape_racefree.yml	0	27478	3536	17	0	0	0	0	1
before	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	36-apron_11-traces-max-simple_true.yml	0	48752	2536	12	0	0	0	0	1
before	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	36-apron_21-traces-cluster-based_true.yml	0	199306	7136	35	0	0	0	0	1
before	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	butterfly.yml	0	4314032445	12136	60	0	0	0	0	1
before	sc	r04	circular_buffer_bad.yml	0	8358190	34136	85	0	0	0	0	1
before	sc	r04	circular_buffer_ok.yml	0	1101419551	185736	232	0	0	0	0	1
before	sc	r04	dekker-unfair.yml	0	88565	6336	31	0	0	0	0	1
before	sc	r04	dekker.yml	0	89719	6336	31	0	0	0	0	1
before	sc	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	fib_safe-5.yml	0	1309143992	194536	243	0	0	0	0	1
before	sc	r04	fib_safe-6.yml	0	6769886017	281136	281	0	0	0	0	1
before	sc	r04	fib_unsafe-5.yml	0	804070965	194536	243	0	0	0	0	1
before	sc	r04	fib_unsafe-6.yml	0	2768136405	281136	281	0	0	0	0	1
before	sc	r04	fib_unsafe-7.yml	0	8935790652	319136	319	0	0	0	0	1
before	sc	r04	lazy01.yml	0	52896	5336	26	0	0	0	0	1
before	sc	r04	pthread-demo-datarace-3.yml	0	25137115	262136	262	0	0	0	0	1
before	sc	r04	queue.yml	0	19905560	160936	201	0	0	0	0	1
before	sc	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	sc	r04	queue_ok.yml	0	600043	183336	229	0	0	0	0	1
before	sc	r04	queue_ok_longer.yml	79247126	260790673	23936072	4029	0	0	0	0	1
before	sc	r04	queue_ok_longest.yml	103019846	1449583370	94781648	8029	0	0	0	0	1
before	sc	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	race-1_2-join.yml	0	14476	4736	23	0	0	0	0	1
before	sc	r04	race-1_3-join.yml	0	21350	4736	23	0	0	0	0	1
before	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	reorder_2.yml	0	20309526	32936	82	0	0	0	0	1
before	sc	r04	singleton.yml	0	82049	8736	43	0	0	0	0	1
before	sc	r04	singleton_with-uninit-problems.yml	0	118410	8936	44	0	0	0	0	1
before	sc	r04	stateful01-1.yml	0	46022	6336	31	0	0	0	0	1
before	sc	r04	stateful01-2.yml	0	105077	6536	32	0	0	0	0	1
before	sc	r04	szymanski.yml	0	326241	5936	29	0	0	0	0	1
before	sc	r04	time_var_mutex.yml	0	36873	5736	28	0	0	0	0	1
before	sc	r04	triangular-1.yml	0	1002057016	27336	68	0	0	0	0	1
before	sc	r04	triangular-2.yml	0	178876206	27336	68	0	0	0	0	1
before	sc	r04	twostage_3.yml	0	856250	40136	100	0	0	0	0	1
before	sc	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	sc	r04	unwind3-1.yml	0	20747	3736	18	0	0	0	0	1
before	tso	r01	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_01-priv_nr_true.yml	0	79444	3288	16	4	252	175	0	1
before	tso	r01	13-privatized_18-first-reads_true.yml	0	60683	2584	12	4	112	87	0	1
before	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	40349	1880	8	2	31	23	0	1
before	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	32828	1880	8	2	31	23	0	1
before	tso	r01	13-privatized_19-publish-precision_true.yml	0	127188	3640	18	8	401	307	0	1
before	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	48521	2760	13	2	50	38	0	1
before	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	43230	2760	13	2	50	38	0	1
before	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_20-publish-regression_true.yml	0	63622	2584	12	4	112	87	0	1
before	tso	r01	13-privatized_24-multiple-protecting_true.yml	0	1008369	9624	52	24	8593	5987	0	1
before	tso	r01	13-privatized_25-struct_nr_true.yml	0	73629	3288	16	4	252	175	0	1
before	tso	r01	13-privatized_27-multiple-protecting2_true.yml	0	3862869	11208	61	72	25988	18912	0	1
before	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	317318	5928	31	12	988	712	0	1
before	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	134834	4168	21	8	346	265	0	1
before	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	255255	4872	25	12	646	458	0	1
before	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	316582	5752	30	12	783	558	0	1
before	tso	r01	13-privatized_33-traces-v-matters_true.yml	0	122429	3816	19	6	286	217	0	1
before	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	59531	2936	14	4	119	90	0	1
before	tso	r01	13-privatized_35-traces-ex-2_true.yml	0	167174	3992	20	8	279	209	0	1
before	tso	r01	13-privatized_36-traces-ex-3_true.yml	0	163644	3640	18	8	268	199	0	1
before	tso	r01	13-privatized_37-traces-ex-4_true.yml	0	63729	3112	15	4	159	114	0	1
before	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	174822	3992	20	8	279	209	0	1
before	tso	r01	13-privatized_40-traces-ex-6_true.yml	0	68011	2936	14	4	119	90	0	1
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	46142	2760	13	2	54	41	0	1
before	tso	r01	13-privatized_42-traces-ex-mini_true.yml	0	96317	3816	19	4	255	180	0	1
before	tso	r01	13-privatized_44-traces-mine2_true.yml	0	41188	2760	13	2	46	38	0	1
before	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	107493	3992	20	6	357	248	0	1
before	tso	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_47-refine-protected2_true.yml	0	69882	2584	12	4	101	78	0	1
before	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	28-race_reach_45-escape_racing.yml	0	42098	3816	19	2	106	81	0	1
before	tso	r01	28-race_reach_46-escape_racefree.yml	0	67136	3464	17	4	191	144	0	1
before	tso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	36-apron_11-traces-max-simple_true.yml	0	78414	2584	12	4	101	78	0	1
before	tso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	36-apron_21-traces-cluster-based_true.yml	0	630901	6632	35	26	2014	1608	0	1
before	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	butterfly.yml	0	9139419171	11032	60	304114	45272040	43466721	0	1
before	tso	r01	circular_buffer_bad.yml	0	1361625	30456	85	14	18669	13747	0	1
before	tso	r01	circular_buffer_ok.yml	0	2534796676	163992	232	6864	28061574	21330784	0	1
before	tso	r01	dekker-unfair.yml	0	262554	5928	31	14	981	911	0	1
before	tso	r01	dekker.yml	0	274353	5928	31	14	981	911	0	1
before	tso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	fib_safe-5.yml	0	4399219759	171736	243	6884	50861919	37226471	0	1
before	tso	r01	fib_safe-6.yml	0	29447687528	248008	281	29036	288430537	210340249	0	1
before	tso	r01	fib_unsafe-5.yml	0	1955971415	171736	243	1880	13786133	10084896	0	1
before	tso	r01	fib_unsafe-6.yml	0	7515042409	248008	281	8244	81433459	59365151	0	1
before	tso	r01	fib_unsafe-7.yml	0	38124168631	281448	319	35572	455400086	331027156	0	1
before	tso	r01	lazy01.yml	0	133283	5048	26	6	497	414	0	1
before	tso	r01	pthread-demo-datarace-3.yml	0	46595980	231288	262	80	1076839	723498	0	1
before	tso	r01	queue.yml	0	15748650	142168	201	40	322450	226059	0	1
before	tso	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	tso	r01	queue_ok.yml	0	3035463	161880	229	4	46024	33489	0	1
before	tso	r01	queue_ok_longer.yml	4024994	1056040655	13851760	4029	4	15503664	10998009	0	1
before	tso	r01	queue_ok_longest.yml	33986602	4269046730	54452288	8029	4	61726864	43755609	0	1
before	tso	r01	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	race-1_2-join.yml	0	44565	4520	23	2	189	138	0	1
before	tso	r01	race-1_3-join.yml	0	47735	4520	23	2	189	138	0	1
before	tso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	reorder_2.yml	0	33643430	29400	82	432	328668	299073	0	1
before	tso	r01	singleton.yml	0	196413	8040	43	8	1001	921	0	1
before	tso	r01	singleton_with-uninit-problems.yml	0	331476	8216	44	12	1722	1581	0	1
before	tso	r01	stateful01-1.yml	0	116015	5928	31	4	625	499	0	1
before	tso	r01	stateful01-2.yml	0	338504	6104	32	12	2074	1657	0	1
before	tso	r01	szymanski.yml	0	907247	5576	29	62	2695	2342	0	1
before	tso	r01	time_var_mutex.yml	0	104442	5400	28	4	524	429	0	1
before	tso	r01	triangular-1.yml	0	3099427679	24472	68	43036	35610116	26670496	0	1
before	tso	r01	triangular-2.yml	0	702861661	24472	68	10316	8402826	6284145	0	1
before	tso	r01	twostage_3.yml	0	2954018	35736	100	30	29858	26616	0	1
before	tso	r01	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	tso	r01	unwind3-1.yml	0	37798	3640	18	2	118	104	0	1
before	tso	r02	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_01-priv_nr_true.yml	0	87971	3288	16	4	252	175	0	1
before	tso	r02	13-privatized_18-first-reads_true.yml	0	73364	2584	12	4	112	87	0	1
before	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	36162	1880	8	2	31	23	0	1
before	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	31369	1880	8	2	31	23	0	1
before	tso	r02	13-privatized_19-publish-precision_true.yml	0	151738	3640	18	8	401	307	0	1
before	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	35131	2760	13	2	50	38	0	1
before	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	91404	2760	13	2	50	38	0	1
before	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_20-publish-regression_true.yml	0	65004	2584	12	4	112	87	0	1
before	tso	r02	13-privatized_24-multiple-protecting_true.yml	0	1001407	9624	52	24	8593	5987	0	1
before	tso	r02	13-privatized_25-struct_nr_true.yml	0	98464	3288	16	4	252	175	0	1
before	tso	r02	13-privatized_27-multiple-protecting2_true.yml	0	6353588	11208	61	72	25988	18912	0	1
before	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	326742	5928	31	12	988	712	0	1
before	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	145447	4168	21	8	346	265	0	1
before	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	265914	4872	25	12	646	458	0	1
before	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	322859	5752	30	12	783	558	0	1
before	tso	r02	13-privatized_33-traces-v-matters_true.yml	0	138545	3816	19	6	286	217	0	1
before	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	70462	2936	14	4	119	90	0	1
before	tso	r02	13-privatized_35-traces-ex-2_true.yml	0	141799	3992	20	8	279	209	0	1
before	tso	r02	13-privatized_36-traces-ex-3_true.yml	0	129186	3640	18	8	268	199	0	1
before	tso	r02	13-privatized_37-traces-ex-4_true.yml	0	102579	3112	15	4	159	114	0	1
before	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	175186	3992	20	8	279	209	0	1
before	tso	r02	13-privatized_40-traces-ex-6_true.yml	0	92584	2936	14	4	119	90	0	1
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	43453	2760	13	2	54	41	0	1
before	tso	r02	13-privatized_42-traces-ex-mini_true.yml	0	100939	3816	19	4	255	180	0	1
before	tso	r02	13-privatized_44-traces-mine2_true.yml	0	39330	2760	13	2	46	38	0	1
before	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	149197	3992	20	6	357	248	0	1
before	tso	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_47-refine-protected2_true.yml	0	60422	2584	12	4	101	78	0	1
before	tso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	28-race_reach_45-escape_racing.yml	0	53321	3816	19	2	106	81	0	1
before	tso	r02	28-race_reach_46-escape_racefree.yml	0	69675	3464	17	4	191	144	0	1
before	tso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	36-apron_11-traces-max-simple_true.yml	0	63840	2584	12	4	101	78	0	1
before	tso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	36-apron_21-traces-cluster-based_true.yml	0	681446	6632	35	26	2014	1608	0	1
before	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	butterfly.yml	0	9437387175	11032	60	304114	45272040	43466721	0	1
before	tso	r02	circular_buffer_bad.yml	0	1739728	30456	85	14	18669	13747	0	1
before	tso	r02	circular_buffer_ok.yml	0	3100582842	163992	232	6864	28061574	21330784	0	1
before	tso	r02	dekker-unfair.yml	0	268221	5928	31	14	981	911	0	1
before	tso	r02	dekker.yml	0	259497	5928	31	14	981	911	0	1
before	tso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	fib_safe-5.yml	0	4871017097	171736	243	6884	50861919	37226471	0	1
before	tso	r02	fib_safe-6.yml	0	24283238366	248008	281	29036	288430537	210340249	0	1
before	tso	r02	fib_unsafe-5.yml	0	1202903867	171736	243	1880	13786133	10084896	0	1
before	tso	r02	fib_unsafe-6.yml	0	6934850044	248008	281	8244	81433459	59365151	0	1
before	tso	r02	fib_unsafe-7.yml	0	40217612719	281448	319	35572	455400086	331027156	0	1
before	tso	r02	lazy01.yml	0	138730	5048	26	6	497	414	0	1
before	tso	r02	pthread-demo-datarace-3.yml	0	49673347	231288	262	80	1076839	723498	0	1
before	tso	r02	queue.yml	0	17111447	142168	201	40	322450	226059	0	1
before	tso	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	tso	r02	queue_ok.yml	0	2985910	161880	229	4	46024	33489	0	1
before	tso	r02	queue_ok_longer.yml	11937464	1138908178	13851760	4029	4	15503664	10998009	0	1
before	tso	r02	queue_ok_longest.yml	34320380	4477389949	54452288	8029	4	61726864	43755609	0	1
before	tso	r02	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	race-1_2-join.yml	0	45335	4520	23	2	189	138	0	1
before	tso	r02	race-1_3-join.yml	0	47360	4520	23	2	189	138	0	1
before	tso	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	reorder_2.yml	0	36800989	29400	82	432	328668	299073	0	1
before	tso	r02	singleton.yml	0	203883	8040	43	8	1001	921	0	1
before	tso	r02	singleton_with-uninit-problems.yml	0	328881	8216	44	12	1722	1581	0	1
before	tso	r02	stateful01-1.yml	0	141794	5928	31	4	625	499	0	1
before	tso	r02	stateful01-2.yml	0	315280	6104	32	12	2074	1657	0	1
before	tso	r02	szymanski.yml	0	942655	5576	29	62	2695	2342	0	1
before	tso	r02	time_var_mutex.yml	0	129287	5400	28	4	524	429	0	1
before	tso	r02	triangular-1.yml	0	2902750174	24472	68	43036	35610116	26670496	0	1
before	tso	r02	triangular-2.yml	0	752035867	24472	68	10316	8402826	6284145	0	1
before	tso	r02	twostage_3.yml	0	2860892	35736	100	30	29858	26616	0	1
before	tso	r02	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	tso	r02	unwind3-1.yml	0	39691	3640	18	2	118	104	0	1
before	tso	r03	01b_inc.yml	0	0	0	0	0	0	0	0	1
