task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-ext/09_fmaxsym.yml	true	correct	benchmark-consistent	0.074611174s	0.084476882009767s	25751552B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_22-deref_read_racefree.yml	ERROR (unsupported property: invalid memory access)	error	unknown	3.586353952s	3.6086428849957883s	56393728B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	benchmark-consistent	0.068997341s	0.0743677550344728s	25702400B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/39_rand_lock_p0_vs.yml	true	correct	benchmark-consistent	0.071244354s	0.0838588640326634s	25698304B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_41-trylock_racefree.yml	OUT OF MEMORY	error	unknown	25.429753043s	25.464211294951383s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_36-indirect_racefree.yml	OUT OF MEMORY	error	unknown	25.378678827s	25.45325389294885s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.633386535s	3.6582295009866357s	77135872B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.709750803s	3.7262107920250855s	76890112B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-divine/tls_basic.yml	ERROR (compilation)	error	unknown	0.069351328s	0.07842137198895216s	25460736B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-5.yml	true	correct	benchmark-consistent	1.782280924s	1.8072610230301507s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-7.yml	true	correct	benchmark-consistent	38.615461444s	38.657959468022455s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	benchmark-consistent	2.149469252s	2.1903855880373158s	25829376B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-10.yml	TIMEOUT	error	unknown	60.20473204s	61.009476074017584s	25845760B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-12.yml	TIMEOUT	error	unknown	60.920997786s	61.011808562034275s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-11.yml	TIMEOUT	error	unknown	60.913476409s	61.01209627697244s	25726976B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_40-trylock_racing.yml	ERROR (unsupported external)	error	unknown	1.616179157s	1.631606375973206s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_51-mutexptr_racefree.yml	OUT OF MEMORY	error	unknown	25.17593286s	25.27474370301934s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/lazy01.yml	false(unreach-call)	correct	benchmark-consistent	0.067795418s	0.07585994299734011s	25833472B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_19-callback_racing.yml	OUT OF MEMORY	error	unknown	26.293350458s	26.363394714018796s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/04_incdec_cas.yml	true	correct	benchmark-consistent	0.070871934s	0.07824999099830166s	25833472B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_03-munge_racing.yml	OUT OF MEMORY	error	unknown	33.217472854s	33.260782503988594s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_09-ptrmunge_racing.yml	OUT OF MEMORY	error	unknown	33.072385814s	33.109261458041146s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_61-invariant_racing.yml	OUT OF MEMORY	error	unknown	25.12658597s	25.159176310000475s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/read_write_lock-2.yml	false(unreach-call)	correct	benchmark-consistent	0.09685375s	0.10977586795343086s	25858048B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas.yml	TIMEOUT	error	unknown	60.950016685s	61.01981315901503s	107175936B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-2.yml	TIMEOUT	error	unknown	60.865614724s	61.023066586989444s	109760512B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-1.yml	false(unreach-call)	correct	benchmark-consistent	0.130919081s	0.14036844298243523s	26148864B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-2.yml	TIMEOUT	error	unknown	60.97780653s	61.02301530900877s	103768064B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-1.yml	false(unreach-call)	correct	benchmark-consistent	0.077600038s	0.09158995695179328s	26046464B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/08_rand_cas.yml	true	correct	benchmark-consistent	0.067753613s	0.07681094104191288s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_tso.yml	true	correct	benchmark-consistent	0.148142006s	0.1621717349626124s	25698304B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_tso.yml	true	correct	benchmark-consistent	0.252581868s	0.26368277898291126s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	correct	benchmark-consistent	0.158170395s	0.16650623799068853s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_tso.yml	TIMEOUT	error	unknown	60.880639077s	61.01111115299864s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe011_tso.yml	TIMEOUT	error	unknown	60.926261577s	61.01250266801799s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/peterson.yml	true	correct	benchmark-consistent	0.069867495s	0.07934070099145174s	25706496B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe031_tso.yml	TIMEOUT	error	unknown	60.935327736s	61.015930263034534s	25784320B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_tso.yml	TIMEOUT	error	unknown	60.97343496s	61.01821484701941s	25812992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_tso.yml	TIMEOUT	error	unknown	60.898542189s	61.017235976003576s	25747456B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	correct	benchmark-consistent	26.609823739s	26.666102221002802s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.926912345s	61.01413721602876s	25796608B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe003_tso.yml	TIMEOUT	error	unknown	60.912590161s	61.01359109202167s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.968306429s	61.011223263980355s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.975836579s	61.01406866899924s	25767936B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe034_tso.yml	TIMEOUT	error	unknown	60.962319366s	61.01659538701642s	25845760B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe023_tso.yml	TIMEOUT	error	unknown	60.95570918s	61.01735238201218s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.650742449s	61.011573589988984s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.973888359s	61.01779832801549s	25808896B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.944231898s	61.01438645197777s	25882624B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/lamport.yml	true	correct	benchmark-consistent	0.06542339s	0.08490980096394196s	25702400B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.947868379s	61.013053065980785s	25776128B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/dekker-unfair.yml	true	correct	benchmark-consistent	0.0650112s	0.07257763697998598s	25800704B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	benchmark-consistent	0.068411158s	0.07860437699127942s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-nondet.yml	true	wrong	conditional-input-miss	0.066268961s	0.07803905196487904s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind1-100.yml	true	wrong	conditional-input-miss	0.069243625s	0.07519861101172864s	25862144B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-64.yml	TIMEOUT	error	unknown	60.895185728s	61.01300182502018s	25833472B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-nondet.yml	true	correct	benchmark-consistent	0.066497333s	0.07778501301072538s	25821184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	benchmark-consistent	0.068993386s	0.07498763699550182s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	ERROR (compilation)	error	unknown	0.057118938s	0.06750326498877257s	25432064B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/wsc.yml	true	correct	benchmark-consistent	0.073417352s	0.08747925900388509s	25960448B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.441463528s	0.4714689910179004s	25989120B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi004.yml	false(unreach-call)	correct	benchmark-consistent	2.111522946s	2.18811085796915s	25964544B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.099412862s	0.11210125201614574s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.223514321s	0.23382566694635898s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.091846566s	0.09893158701015636s	26116096B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	60.934516374s	61.015452089952305s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.118324676s	0.12607337097870186s	26066944B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.09982215s	0.1100752690108493s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.76058949s	0.781674413010478s	26054656B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.159494913s	0.1689963210374117s	26128384B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.766174828s	0.7765088290325366s	26099712B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.12436771s	0.13447360502323136s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.151912221s	0.16066143102943897s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.95520972s	61.01278580201324s	26062848B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.994942016s	62.051302989944816s	26161152B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033.opt.yml	TIMEOUT	error	unknown	60.965926755s	61.00885909202043s	26099712B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix053.opt.yml	TIMEOUT	error	unknown	60.92386583s	61.01118650799617s	26075136B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix032.opt.yml	TIMEOUT	error	unknown	60.935154998s	61.01354613399599s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	60.968903455s	61.023008140036836s	26079232B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.950191782s	61.0141266459832s	26128384B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.8965168s	61.014550723019056s	26136576B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	60.96814154s	61.01232826797059s	26058752B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.077058751s	0.08436366403475404s	26140672B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.082049782s	0.08832065999740735s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.080774752s	0.0876532300026156s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	4.79330345s	4.80453565903008s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.opt.yml	TIMEOUT	error	unknown	60.886316s	61.01191271899734s	26107904B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.881244559s	61.014507647021674s	26091520B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	6.052070817s	6.079391937004402s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix036_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	60.875475944s	61.01277252502041s	26120192B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.910873934s	61.01452916598646s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.077542984s	0.08674974396126345s	26136576B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.896465045s	61.01407752203522s	26218496B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.622666484s	61.01715020998381s	26165248B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	5.939382408s	5.952036659000441s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.890684046s	4.896193876978941s	26107904B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	12.82260405s	12.841640188999008s	26140672B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	25.248088325s	25.31718395696953s	26099712B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.903198842s	61.01506478001829s	26140672B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.619389506s	61.03040924202651s	26136576B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix042.oepc.yml	false(unreach-call)	correct	benchmark-consistent	25.539708629s	25.564396249013953s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038_tso.oepc.yml	TIMEOUT	error	unknown	60.841537681s	61.01380496297497s	26230784B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044.opt.yml	TIMEOUT	error	unknown	60.767385849s	61.01658553699963s	26181632B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.896871233s	61.013085447018966s	26177536B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	33.780068954s	33.91006640304113s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.872789731s	61.013359643984586s	26087424B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_pso.opt_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.586291087s	0.618867309007328s	26144768B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.079180696s	0.08742574305506423s	26095616B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi010.yml	false(unreach-call)	correct	benchmark-consistent	1.290577044s	1.2996170819969848s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	13.690814757s	13.711098719970323s	26181632B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033_tso.oepc.yml	TIMEOUT	error	unknown	60.264525061s	61.012835184985306s	26218496B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.oepc.yml	false(unreach-call)	correct	benchmark-consistent	14.022011848s	14.063795200025197s	26083328B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.opt.yml	false(unreach-call)	correct	benchmark-consistent	1.30064967s	1.3119635109906085s	26144768B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	38.331581382s	38.43513468198944s	26189824B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.074152878s	0.08570933603914455s	26112000B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
