variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_depth_fallbacks	product_checks	product_state_visits	product_transitions	product_size_fallbacks	executions	records	process_rss_bytes
before	sc	r03	reorder_2.yml	0	22061317	32936	82	0	0	0	0	0	0	0	162	1	25915392
before	sc	r03	singleton.yml	0	80623	8736	43	0	0	0	0	0	0	0	1	1	26087424
before	sc	r03	singleton_with-uninit-problems.yml	0	117216	8936	44	0	0	0	0	0	0	0	4	1	26005504
before	sc	r03	stateful01-1.yml	0	43542	6336	31	0	0	0	0	0	0	0	0	1	25866240
before	sc	r03	stateful01-2.yml	0	108723	6536	32	0	0	0	0	0	0	0	6	1	25874432
before	sc	r03	szymanski.yml	0	350497	5936	29	0	0	0	0	0	0	0	6	1	25825280
before	sc	r03	time_var_mutex.yml	0	41131	5736	28	0	0	0	0	0	0	0	2	1	25919488
before	sc	r03	triangular-1.yml	0	887338122	27336	68	0	0	0	0	0	0	0	16632	1	25952256
before	sc	r03	triangular-2.yml	0	174701823	27336	68	0	0	0	0	0	0	0	3638	1	25948160
before	sc	r03	twostage_3.yml	0	852843	40136	100	0	0	0	0	0	0	0	4	1	26140672
before	sc	r03	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25882624
before	sc	r03	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25956352
before	sc	r03	unwind3-1.yml	0	19889	3736	18	0	0	0	0	0	0	0	1	1	25952256
before	sc	r04	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25788416
before	sc	r04	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25837568
before	sc	r04	13-privatized_01-priv_nr_true.yml	0	28805	3336	16	0	0	0	0	0	0	0	2	1	25792512
before	sc	r04	13-privatized_18-first-reads_true.yml	0	30047	2536	12	0	0	0	0	0	0	0	2	1	25829376
before	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	17034	1736	8	0	0	0	0	0	0	0	0	1	25915392
before	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	14483	1736	8	0	0	0	0	0	0	0	0	1	25829376
before	sc	r04	13-privatized_19-publish-precision_true.yml	0	66480	3736	18	0	0	0	0	0	0	0	3	1	25870336
before	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25882624
before	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	23075	2736	13	0	0	0	0	0	0	0	0	1	25825280
before	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	27833	2736	13	0	0	0	0	0	0	0	0	1	25817088
before	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25792512
before	sc	r04	13-privatized_20-publish-regression_true.yml	0	29262	2536	12	0	0	0	0	0	0	0	2	1	25825280
before	sc	r04	13-privatized_24-multiple-protecting_true.yml	0	285253	10536	52	0	0	0	0	0	0	0	7	1	25911296
before	sc	r04	13-privatized_25-struct_nr_true.yml	0	25560	3336	16	0	0	0	0	0	0	0	2	1	25804800
before	sc	r04	13-privatized_27-multiple-protecting2_true.yml	0	1196561	12336	61	0	0	0	0	0	0	0	26	1	25874432
before	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	88878	6336	31	0	0	0	0	0	0	0	4	1	25915392
before	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	64937	4336	21	0	0	0	0	0	0	0	2	1	25862144
before	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	106903	5136	25	0	0	0	0	0	0	0	4	1	25833472
before	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	98837	6136	30	0	0	0	0	0	0	0	3	1	25915392
before	sc	r04	13-privatized_33-traces-v-matters_true.yml	0	62668	3936	19	0	0	0	0	0	0	0	1	1	25812992
before	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	37342	2936	14	0	0	0	0	0	0	0	1	1	25862144
before	sc	r04	13-privatized_35-traces-ex-2_true.yml	0	51118	4136	20	0	0	0	0	0	0	0	2	1	25862144
before	sc	r04	13-privatized_36-traces-ex-3_true.yml	0	48538	3736	18	0	0	0	0	0	0	0	3	1	25858048
before	sc	r04	13-privatized_37-traces-ex-4_true.yml	0	39577	3136	15	0	0	0	0	0	0	0	2	1	25792512
before	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	60875	4136	20	0	0	0	0	0	0	0	2	1	25796608
before	sc	r04	13-privatized_40-traces-ex-6_true.yml	0	33525	2936	14	0	0	0	0	0	0	0	1	1	25837568
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25829376
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	18250	2736	13	0	0	0	0	0	0	0	0	1	25747456
before	sc	r04	13-privatized_42-traces-ex-mini_true.yml	0	49140	3936	19	0	0	0	0	0	0	0	2	1	25821184
before	sc	r04	13-privatized_44-traces-mine2_true.yml	0	27252	2736	13	0	0	0	0	0	0	0	1	1	25841664
before	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	57310	4136	20	0	0	0	0	0	0	0	2	1	25772032
before	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25849856
before	sc	r04	13-privatized_47-refine-protected2_true.yml	0	29658	2536	12	0	0	0	0	0	0	0	2	1	25755648
before	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25751552
before	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25845760
before	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25796608
before	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
before	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25866240
before	sc	r04	14_spin2003.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25714688
before	sc	r04	28-race_reach_01-simple_racing.yml	0	12879271875	1807007952	40017	0	0	0	0	0	0	0	0	1	2061033472
before	sc	r04	28-race_reach_06-cond_racing1.yml	0	18782599964	1807007952	40017	0	0	0	0	0	0	0	0	1	2061090816
before	sc	r04	28-race_reach_11-ptr_racing.yml	0	8937954802	1807007952	40017	0	0	0	0	0	0	0	0	1	2061062144
before	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56463360
before	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	9414627857	1807007952	40017	0	0	0	0	0	0	0	0	1	2061070336
before	sc	r04	28-race_reach_37-indirect_racing.yml	0	14719340513	1807053072	40018	0	0	0	0	0	0	0	0	1	2061099008
before	sc	r04	28-race_reach_45-escape_racing.yml	0	12766	3936	19	0	0	0	0	0	0	0	0	1	25825280
before	sc	r04	28-race_reach_46-escape_racefree.yml	0	25236	3536	17	0	0	0	0	0	0	0	2	1	25853952
before	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25792512
before	sc	r04	36-apron_11-traces-max-simple_true.yml	0	30321	2536	12	0	0	0	0	0	0	0	2	1	25788416
before	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25694208
before	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25825280
before	sc	r04	36-apron_21-traces-cluster-based_true.yml	0	273468	7136	35	0	0	0	0	0	0	0	6	1	25907200
before	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25915392
before	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25796608
before	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25726976
before	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25784320
before	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25776128
before	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25772032
before	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25886720
before	sc	r04	butterfly.yml	0	4220367395	12136	60	0	0	0	0	0	0	0	64560	1	25956352
before	sc	r04	circular_buffer_bad.yml	0	323497	34136	85	0	0	0	0	0	0	0	1	1	26017792
before	sc	r04	circular_buffer_ok.yml	0	749622284	185736	232	0	0	0	0	0	0	0	3432	1	25956352
before	sc	r04	dekker-unfair.yml	0	96389	6336	31	0	0	0	0	0	0	0	4	1	25960448
before	sc	r04	dekker.yml	0	96521	6336	31	0	0	0	0	0	0	0	4	1	25878528
before	sc	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25899008
before	sc	r04	fib_safe-5.yml	0	3699773931	194536	243	0	0	0	0	0	0	0	2772	1	25849856
before	sc	r04	fib_safe-6.yml	0	7817892038	281136	281	0	0	0	0	0	0	0	12012	1	25899008
before	sc	r04	fib_unsafe-5.yml	0	589164389	194536	243	0	0	0	0	0	0	0	632	1	25886720
before	sc	r04	fib_unsafe-6.yml	0	2125872982	281136	281	0	0	0	0	0	0	0	2942	1	25886720
before	sc	r04	fib_unsafe-7.yml	0	8830977793	319136	319	0	0	0	0	0	0	0	13238	1	25825280
before	sc	r04	lazy01.yml	0	49171	5336	26	0	0	0	0	0	0	0	1	1	25903104
before	sc	r04	pthread-demo-datarace-3.yml	0	15133783	262136	262	0	0	0	0	0	0	0	0	1	25821184
before	sc	r04	queue.yml	0	2900284	160936	201	0	0	0	0	0	0	0	2	1	26071040
before	sc	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057894400
before	sc	r04	queue_ok.yml	0	588167	183336	229	0	0	0	0	0	0	0	2	1	25927680
before	sc	r04	queue_ok_longer.yml	89270841	598307146	23936072	4029	0	0	0	0	0	0	0	2	1	79360000
before	sc	r04	queue_ok_longest.yml	98331727	662823769	94781648	8029	0	0	0	0	0	0	0	2	1	276955136
before	sc	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26083328
before	sc	r04	race-1_2-join.yml	0	22931	4736	23	0	0	0	0	0	0	0	1	1	26046464
before	sc	r04	race-1_3-join.yml	0	18171	4736	23	0	0	0	0	0	0	0	1	1	26124288
before	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26148864
before	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26083328
before	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26083328
before	sc	r04	reorder_2.yml	0	9505837	32936	82	0	0	0	0	0	0	0	162	1	25960448
before	sc	r04	singleton.yml	0	70799	8736	43	0	0	0	0	0	0	0	1	1	26083328
before	sc	r04	singleton_with-uninit-problems.yml	0	116175	8936	44	0	0	0	0	0	0	0	4	1	26087424
before	sc	r04	stateful01-1.yml	0	58336	6336	31	0	0	0	0	0	0	0	0	1	25956352
before	sc	r04	stateful01-2.yml	0	107804	6536	32	0	0	0	0	0	0	0	6	1	25956352
before	sc	r04	szymanski.yml	0	330296	5936	29	0	0	0	0	0	0	0	6	1	25817088
before	sc	r04	time_var_mutex.yml	0	48095	5736	28	0	0	0	0	0	0	0	2	1	25956352
before	sc	r04	triangular-1.yml	0	1203280483	27336	68	0	0	0	0	0	0	0	16632	1	25948160
before	sc	r04	triangular-2.yml	0	191621445	27336	68	0	0	0	0	0	0	0	3638	1	25845760
before	sc	r04	twostage_3.yml	0	845403	40136	100	0	0	0	0	0	0	0	4	1	26079232
before	sc	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25944064
before	sc	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25964544
before	sc	r04	unwind3-1.yml	0	15844	3736	18	0	0	0	0	0	0	0	1	1	25841664
before	tso	r01	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26071040
before	tso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25948160
before	tso	r01	13-privatized_01-priv_nr_true.yml	0	93193	3288	16	4	252	0	0	0	0	0	2	1	25952256
before	tso	r01	13-privatized_18-first-reads_true.yml	0	60155	2584	12	4	112	0	0	0	0	0	2	1	26046464
before	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	35215	1880	8	2	31	0	0	0	0	0	0	1	26046464
before	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	26704	1880	8	2	31	0	0	0	0	0	0	1	25976832
before	tso	r01	13-privatized_19-publish-precision_true.yml	0	152230	3640	18	8	401	0	0	0	0	0	3	1	26046464
before	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
before	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	39993	2760	13	2	50	0	0	0	0	0	0	1	26071040
before	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	34946	2760	13	2	50	0	0	0	0	0	0	1	26054656
before	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25985024
before	tso	r01	13-privatized_20-publish-regression_true.yml	0	61758	2584	12	4	112	0	0	0	0	0	2	1	26071040
before	tso	r01	13-privatized_24-multiple-protecting_true.yml	0	1048516	9624	52	24	8593	0	0	0	0	0	7	1	26038272
before	tso	r01	13-privatized_25-struct_nr_true.yml	0	95583	3288	16	4	252	0	0	0	0	0	2	1	25993216
before	tso	r01	13-privatized_27-multiple-protecting2_true.yml	0	3196825	11208	61	72	25988	0	0	0	0	0	26	1	26050560
before	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	218953	5928	31	12	988	0	0	0	0	0	4	1	26083328
before	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	158641	4168	21	8	346	0	0	0	0	0	2	1	25989120
before	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	247410	4872	25	12	646	0	0	0	0	0	4	1	26071040
before	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	302313	5752	30	12	783	0	0	0	0	0	3	1	26087424
before	tso	r01	13-privatized_33-traces-v-matters_true.yml	0	98148	3816	19	6	286	0	0	0	0	0	1	1	25968640
before	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	62510	2936	14	4	119	0	0	0	0	0	1	1	25968640
before	tso	r01	13-privatized_35-traces-ex-2_true.yml	0	161289	3992	20	8	279	0	0	0	0	0	2	1	26030080
before	tso	r01	13-privatized_36-traces-ex-3_true.yml	0	153353	3640	18	8	268	0	0	0	0	0	3	1	25976832
before	tso	r01	13-privatized_37-traces-ex-4_true.yml	0	78445	3112	15	4	159	0	0	0	0	0	2	1	26066944
before	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	164721	3992	20	8	279	0	0	0	0	0	2	1	25944064
before	tso	r01	13-privatized_40-traces-ex-6_true.yml	0	85577	2936	14	4	119	0	0	0	0	0	1	1	25956352
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25952256
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	52283	2760	13	2	54	0	0	0	0	0	0	1	25989120
before	tso	r01	13-privatized_42-traces-ex-mini_true.yml	0	87507	3816	19	4	255	0	0	0	0	0	2	1	25960448
before	tso	r01	13-privatized_44-traces-mine2_true.yml	0	35678	2760	13	2	46	0	0	0	0	0	1	1	26021888
before	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	151988	3992	20	6	357	0	0	0	0	0	2	1	25956352
before	tso	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25907200
before	tso	r01	13-privatized_47-refine-protected2_true.yml	0	55753	2584	12	4	101	0	0	0	0	0	2	1	25935872
before	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26030080
before	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25964544
before	tso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25952256
before	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26112000
before	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25985024
before	tso	r01	14_spin2003.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25964544
before	tso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057144832
before	tso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057206272
before	tso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057185792
before	tso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56401920
before	tso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057198080
before	tso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057202176
before	tso	r01	28-race_reach_45-escape_racing.yml	0	38667	3816	19	2	106	0	0	0	0	0	0	1	26001408
before	tso	r01	28-race_reach_46-escape_racefree.yml	0	81167	3464	17	4	191	0	0	0	0	0	2	1	26083328
before	tso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
before	tso	r01	36-apron_11-traces-max-simple_true.yml	0	62920	2584	12	4	101	0	0	0	0	0	2	1	26034176
before	tso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25899008
before	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26009600
before	tso	r01	36-apron_21-traces-cluster-based_true.yml	0	621318	6632	35	26	2014	0	0	0	0	0	6	1	26038272
before	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26095616
before	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25870336
before	tso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
before	tso	r01	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25939968
before	tso	r01	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
before	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26050560
before	tso	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26005504
before	tso	r01	butterfly.yml	0	7908054268	11032	60	304114	44028054	0	0	0	0	0	64560	1	26218496
before	tso	r01	circular_buffer_bad.yml	0	29170887	30456	85	14	18669	0	0	0	0	0	1	1	26075136
before	tso	r01	circular_buffer_ok.yml	0	1959996756	163992	232	6864	28061574	0	0	0	0	0	3432	1	26062848
before	tso	r01	dekker-unfair.yml	0	237015	5928	31	14	937	0	0	0	0	0	4	1	26079232
before	tso	r01	dekker.yml	0	242387	5928	31	14	937	0	0	0	0	0	4	1	26087424
before	tso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26005504
before	tso	r01	fib_safe-5.yml	0	4115080525	171736	243	6884	50861919	0	0	0	0	0	2772	1	26001408
before	tso	r01	fib_safe-6.yml	0	24376156785	248008	281	29036	288430537	0	0	0	0	0	12012	1	26025984
before	tso	r01	fib_unsafe-5.yml	0	1146293642	171736	243	1880	13786133	0	0	0	0	0	632	1	26103808
before	tso	r01	fib_unsafe-6.yml	0	11463528006	248008	281	8244	81433459	0	0	0	0	0	2942	1	26083328
before	tso	r01	fib_unsafe-7.yml	0	36898246824	281448	319	35572	455400086	0	0	0	0	0	13238	1	26046464
before	tso	r01	lazy01.yml	0	14797620	5048	26	6	497	0	0	0	0	0	1	1	26083328
before	tso	r01	pthread-demo-datarace-3.yml	0	39017023	231288	262	80	1076839	0	0	0	0	0	0	1	26099712
before	tso	r01	queue.yml	0	13923923	142168	201	40	322450	0	0	0	0	0	2	1	26243072
before	tso	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	568877056
before	tso	r01	queue_ok.yml	0	2768314	161880	229	4	46024	0	0	0	0	0	2	1	26169344
before	tso	r01	queue_ok_longer.yml	12001664	934056465	13851760	4029	4	15503664	0	0	0	0	0	2	1	55521280
before	tso	r01	queue_ok_longest.yml	46976719	4422756298	54452288	8029	4	61735070	4	0	0	0	0	2	1	244887552
before	tso	r01	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26284032
before	tso	r01	race-1_2-join.yml	0	49833	4520	23	2	189	0	0	0	0	0	1	1	26284032
before	tso	r01	race-1_3-join.yml	0	48624	4520	23	2	189	0	0	0	0	0	1	1	26296320
before	tso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26275840
before	tso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26316800
before	tso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26263552
before	tso	r01	reorder_2.yml	0	25844180	29400	82	432	328668	0	0	0	0	0	162	1	26218496
before	tso	r01	singleton.yml	0	282183	8040	43	8	1001	0	0	0	0	0	1	1	26308608
before	tso	r01	singleton_with-uninit-problems.yml	0	289957	8216	44	12	1722	0	0	0	0	0	4	1	26267648
before	tso	r01	stateful01-1.yml	0	105707	5928	31	4	625	0	0	0	0	0	0	1	26087424
before	tso	r01	stateful01-2.yml	0	359383	6104	32	12	2074	0	0	0	0	0	6	1	26079232
before	tso	r01	szymanski.yml	0	803640	5576	29	62	2270	0	0	0	0	0	6	1	25968640
before	tso	r01	time_var_mutex.yml	0	137203	5400	28	4	524	0	0	0	0	0	2	1	26087424
before	tso	r01	triangular-1.yml	0	2436413507	24472	68	43036	35610116	0	0	0	0	0	16632	1	26132480
before	tso	r01	triangular-2.yml	0	550728250	24472	68	10316	8402826	0	0	0	0	0	3638	1	26013696
before	tso	r01	twostage_3.yml	0	2330302	35736	100	30	29858	0	0	0	0	0	4	1	26374144
before	tso	r01	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26075136
before	tso	r01	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26087424
before	tso	r01	unwind3-1.yml	0	38781	3640	18	2	118	0	0	0	0	0	1	1	25997312
before	tso	r02	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25968640
before	tso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26017792
before	tso	r02	13-privatized_01-priv_nr_true.yml	0	75389	3288	16	4	252	0	0	0	0	0	2	1	25960448
before	tso	r02	13-privatized_18-first-reads_true.yml	0	58476	2584	12	4	112	0	0	0	0	0	2	1	26001408
before	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	42506	1880	8	2	31	0	0	0	0	0	0	1	26038272
before	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	29511	1880	8	2	31	0	0	0	0	0	0	1	26050560
before	tso	r02	13-privatized_19-publish-precision_true.yml	0	141021	3640	18	8	401	0	0	0	0	0	3	1	25968640
before	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26021888
before	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	38118	2760	13	2	50	0	0	0	0	0	0	1	26005504
before	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	43858	2760	13	2	50	0	0	0	0	0	0	1	25952256
before	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26079232
before	tso	r02	13-privatized_20-publish-regression_true.yml	0	57732	2584	12	4	112	0	0	0	0	0	2	1	25956352
before	tso	r02	13-privatized_24-multiple-protecting_true.yml	0	1078134	9624	52	24	8593	0	0	0	0	0	7	1	26038272
before	tso	r02	13-privatized_25-struct_nr_true.yml	0	77544	3288	16	4	252	0	0	0	0	0	2	1	25980928
before	tso	r02	13-privatized_27-multiple-protecting2_true.yml	0	2556975	11208	61	72	25988	0	0	0	0	0	26	1	26087424
before	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	227677	5928	31	12	988	0	0	0	0	0	4	1	26017792
before	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	155328	4168	21	8	346	0	0	0	0	0	2	1	26009600
before	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	198283	4872	25	12	646	0	0	0	0	0	4	1	26038272
before	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	233078	5752	30	12	783	0	0	0	0	0	3	1	25956352
before	tso	r02	13-privatized_33-traces-v-matters_true.yml	0	109161	3816	19	6	286	0	0	0	0	0	1	1	25956352
before	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	72547	2936	14	4	119	0	0	0	0	0	1	1	26005504
before	tso	r02	13-privatized_35-traces-ex-2_true.yml	0	167146	3992	20	8	279	0	0	0	0	0	2	1	25952256
before	tso	r02	13-privatized_36-traces-ex-3_true.yml	0	126411	3640	18	8	268	0	0	0	0	0	3	1	25903104
before	tso	r02	13-privatized_37-traces-ex-4_true.yml	0	74738	3112	15	4	159	0	0	0	0	0	2	1	26009600
before	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	131176	3992	20	8	279	0	0	0	0	0	2	1	26058752
before	tso	r02	13-privatized_40-traces-ex-6_true.yml	0	95641	2936	14	4	119	0	0	0	0	0	1	1	25989120
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25935872
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	42279	2760	13	2	54	0	0	0	0	0	0	1	25964544
before	tso	r02	13-privatized_42-traces-ex-mini_true.yml	0	102070	3816	19	4	255	0	0	0	0	0	2	1	26009600
before	tso	r02	13-privatized_44-traces-mine2_true.yml	0	42176	2760	13	2	46	0	0	0	0	0	1	1	25956352
before	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	116006	3992	20	6	357	0	0	0	0	0	2	1	25980928
before	tso	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25903104
before	tso	r02	13-privatized_47-refine-protected2_true.yml	0	60091	2584	12	4	101	0	0	0	0	0	2	1	25948160
