variant	model	repetition	task	offline_ns	materialize_ns	peak_snapshot_bytes	max_current_base_bytes	max_stable_events	records	executions
before	sc	r01	fib_unsafe-6.yml	1599164690	1515501160	292384	89920	281	1	2942
before	sc	r01	fib_unsafe-7.yml	7637262073	7030318371	331904	102080	319	1	13238
before	sc	r01	lazy01.yml	49547	71406	5552	1664	26	1	1
before	sc	r01	pthread-demo-datarace-3.yml	7421197	19713472	272624	83840	262	1	0
before	sc	r01	queue.yml	2873976	5612854	167376	51456	201	1	2
before	sc	r01	queue_longer.yml	0	0	0	0	0	0	-1
before	sc	r01	queue_ok.yml	666979	600458	190672	58624	229	1	2
before	sc	r01	queue_ok_longer.yml	805294976	113640092	25966696	2830196	4029	1	2
before	sc	r01	queue_ok_longest.yml	5416527057	493223185	102874888	10971212	8029	1	2
before	sc	r01	race-1_1-join.yml	0	0	0	0	0	1	1
before	sc	r01	race-1_2-join.yml	18201	22462	4928	1472	23	1	1
before	sc	r01	race-1_3-join.yml	15668	21791	4928	1472	23	1	1
before	sc	r01	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	sc	r01	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	sc	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	sc	r01	reorder_2.yml	8233970	14959552	34256	10496	82	1	162
before	sc	r01	singleton.yml	69873	95513	9088	2752	43	1	1
before	sc	r01	singleton_with-uninit-problems.yml	115150	164849	9296	2816	44	1	4
before	sc	r01	stateful01-1.yml	37171	55602	6592	1984	31	1	0
before	sc	r01	stateful01-2.yml	103131	175070	6800	2048	32	1	6
before	sc	r01	szymanski.yml	351605	301735	6176	1856	29	1	6
before	sc	r01	time_var_mutex.yml	34061	71775	5968	1792	28	1	2
before	sc	r01	triangular-1.yml	718236701	1980997391	28432	8704	68	1	16632
before	sc	r01	triangular-2.yml	206907405	497753815	28432	8704	68	1	3638
before	sc	r01	twostage_3.yml	742354	911095	41744	12800	100	1	4
before	sc	r01	unwind2-1.yml	0	0	0	0	0	1	1
before	sc	r01	unwind2-100.yml	0	0	0	0	0	1	1
before	sc	r01	unwind3-1.yml	12796	17554	3888	1152	18	1	1
before	sc	r02	01b_inc.yml	0	0	0	0	0	1	0
before	sc	r02	02_inc_cas.yml	0	0	0	0	0	1	0
before	sc	r02	13-privatized_01-priv_nr_true.yml	32680	54246	3472	1024	16	1	2
before	sc	r02	13-privatized_18-first-reads_true.yml	38692	52090	2640	768	12	1	2
before	sc	r02	13-privatized_18-first-reads_unknown_1_neg.yml	22869	18707	1808	512	8	1	0
before	sc	r02	13-privatized_18-first-reads_unknown_2_pos.yml	17004	17343	1808	512	8	1	0
before	sc	r02	13-privatized_19-publish-precision_true.yml	59723	80717	3888	1152	18	1	3
before	sc	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	15948	22839	2848	832	13	1	0
before	sc	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	14915	21531	2848	832	13	1	0
before	sc	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	sc	r02	13-privatized_20-publish-regression_true.yml	44918	50942	2640	768	12	1	2
before	sc	r02	13-privatized_24-multiple-protecting_true.yml	320451	635246	10960	3328	52	1	7
before	sc	r02	13-privatized_25-struct_nr_true.yml	42402	59415	3472	1024	16	1	2
before	sc	r02	13-privatized_27-multiple-protecting2_true.yml	818289	1548050	12832	3904	61	1	26
before	sc	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	137090	126752	6592	1984	31	1	4
before	sc	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	51411	64228	4512	1344	21	1	2
before	sc	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	95352	134042	5344	1600	25	1	4
before	sc	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	88388	110061	6384	1920	30	1	3
before	sc	r02	13-privatized_33-traces-v-matters_true.yml	61369	70419	4096	1216	19	1	1
before	sc	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	29509	41251	3056	896	14	1	1
before	sc	r02	13-privatized_35-traces-ex-2_true.yml	63708	81159	4304	1280	20	1	2
before	sc	r02	13-privatized_36-traces-ex-3_true.yml	59258	87701	3888	1152	18	1	3
before	sc	r02	13-privatized_37-traces-ex-4_true.yml	24941	41501	3264	960	15	1	2
before	sc	r02	13-privatized_38-traces-ex-4-switch_true.yml	52757	62999	4304	1280	20	1	2
before	sc	r02	13-privatized_40-traces-ex-6_true.yml	26021	52957	3056	896	14	1	1
before	sc	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	29446	29917	2848	832	13	1	0
before	sc	r02	13-privatized_42-traces-ex-mini_true.yml	33783	49990	4096	1216	19	1	2
before	sc	r02	13-privatized_44-traces-mine2_true.yml	15908	19789	2848	832	13	1	1
before	sc	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	56501	74878	4304	1280	20	1	2
before	sc	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	sc	r02	13-privatized_47-refine-protected2_true.yml	34323	47551	2640	768	12	1	2
before	sc	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	sc	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	sc	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	sc	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	sc	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	sc	r02	14_spin2003.yml	0	0	0	0	0	1	0
before	sc	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	sc	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	sc	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	sc	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	sc	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	sc	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	sc	r02	28-race_reach_45-escape_racing.yml	19946	19215	4096	1216	19	1	0
before	sc	r02	28-race_reach_46-escape_racefree.yml	26781	39155	3680	1088	17	1	2
before	sc	r02	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	sc	r02	36-apron_11-traces-max-simple_true.yml	35367	53151	2640	768	12	1	2
before	sc	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	sc	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r02	36-apron_21-traces-cluster-based_true.yml	237839	328739	7424	2240	35	1	6
before	sc	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	sc	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	sc	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	sc	r02	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	sc	r02	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	sc	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	sc	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	sc	r02	butterfly.yml	3396137095	3533885754	12624	3840	60	1	64560
before	sc	r02	circular_buffer_bad.yml	319505	484126	35504	10880	85	1	1
before	sc	r02	circular_buffer_ok.yml	596782411	692749215	193168	59392	232	1	3432
before	sc	r02	dekker-unfair.yml	97036	99603	6592	1984	31	1	4
before	sc	r02	dekker.yml	93438	102650	6592	1984	31	1	4
before	sc	r02	exponential-nondet.yml	0	0	0	0	0	1	1
before	sc	r02	fib_safe-5.yml	871533107	1026769779	202320	62208	243	1	2772
before	sc	r02	fib_safe-6.yml	5322205749	5255616009	292384	89920	281	1	12012
before	sc	r02	fib_unsafe-5.yml	323477033	400518168	202320	62208	243	1	632
before	sc	r02	fib_unsafe-6.yml	1536322724	1436139008	292384	89920	281	1	2942
before	sc	r02	fib_unsafe-7.yml	7658830686	7252956965	331904	102080	319	1	13238
before	sc	r02	lazy01.yml	46301	76276	5552	1664	26	1	1
before	sc	r02	pthread-demo-datarace-3.yml	11349545	24502262	272624	83840	262	1	0
before	sc	r02	queue.yml	2852365	5564357	167376	51456	201	1	2
before	sc	r02	queue_longer.yml	0	0	0	0	0	0	-1
before	sc	r02	queue_ok.yml	629115	576342	190672	58624	229	1	2
before	sc	r02	queue_ok_longer.yml	796308137	123133929	25966696	2830196	4029	1	2
before	sc	r02	queue_ok_longest.yml	5342625717	502010002	102874888	10971212	8029	1	2
before	sc	r02	race-1_1-join.yml	0	0	0	0	0	1	1
before	sc	r02	race-1_2-join.yml	16512	22780	4928	1472	23	1	1
before	sc	r02	race-1_3-join.yml	18194	22304	4928	1472	23	1	1
before	sc	r02	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	sc	r02	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	sc	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	sc	r02	reorder_2.yml	8563336	14481215	34256	10496	82	1	162
before	sc	r02	singleton.yml	77189	94789	9088	2752	43	1	1
before	sc	r02	singleton_with-uninit-problems.yml	114658	170675	9296	2816	44	1	4
before	sc	r02	stateful01-1.yml	46753	65749	6592	1984	31	1	0
before	sc	r02	stateful01-2.yml	132044	241204	6800	2048	32	1	6
before	sc	r02	szymanski.yml	346267	291839	6176	1856	29	1	6
before	sc	r02	time_var_mutex.yml	31955	54573	5968	1792	28	1	2
before	sc	r02	triangular-1.yml	842137554	2124827086	28432	8704	68	1	16632
before	sc	r02	triangular-2.yml	162272119	440002337	28432	8704	68	1	3638
before	sc	r02	twostage_3.yml	795696	918234	41744	12800	100	1	4
before	sc	r02	unwind2-1.yml	0	0	0	0	0	1	1
before	sc	r02	unwind2-100.yml	0	0	0	0	0	1	1
before	sc	r02	unwind3-1.yml	17163	18763	3888	1152	18	1	1
before	sc	r03	01b_inc.yml	0	0	0	0	0	1	0
before	sc	r03	02_inc_cas.yml	0	0	0	0	0	1	0
before	sc	r03	13-privatized_01-priv_nr_true.yml	44808	50941	3472	1024	16	1	2
before	sc	r03	13-privatized_18-first-reads_true.yml	26710	40447	2640	768	12	1	2
before	sc	r03	13-privatized_18-first-reads_unknown_1_neg.yml	27097	25430	1808	512	8	1	0
before	sc	r03	13-privatized_18-first-reads_unknown_2_pos.yml	23566	21214	1808	512	8	1	0
before	sc	r03	13-privatized_19-publish-precision_true.yml	54303	74132	3888	1152	18	1	3
before	sc	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	27424	27140	2848	832	13	1	0
before	sc	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	14681	31149	2848	832	13	1	0
before	sc	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	sc	r03	13-privatized_20-publish-regression_true.yml	21119	30731	2640	768	12	1	2
before	sc	r03	13-privatized_24-multiple-protecting_true.yml	331995	627978	10960	3328	52	1	7
before	sc	r03	13-privatized_25-struct_nr_true.yml	33969	42208	3472	1024	16	1	2
before	sc	r03	13-privatized_27-multiple-protecting2_true.yml	790509	1494356	12832	3904	61	1	26
before	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	89194	123804	6592	1984	31	1	4
before	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	55094	70870	4512	1344	21	1	2
before	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	69761	98904	5344	1600	25	1	4
before	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	105791	106470	6384	1920	30	1	3
before	sc	r03	13-privatized_33-traces-v-matters_true.yml	43929	58065	4096	1216	19	1	1
before	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	25381	39984	3056	896	14	1	1
before	sc	r03	13-privatized_35-traces-ex-2_true.yml	59061	61569	4304	1280	20	1	2
before	sc	r03	13-privatized_36-traces-ex-3_true.yml	58803	78422	3888	1152	18	1	3
before	sc	r03	13-privatized_37-traces-ex-4_true.yml	25939	52515	3264	960	15	1	2
before	sc	r03	13-privatized_38-traces-ex-4-switch_true.yml	60792	70770	4304	1280	20	1	2
before	sc	r03	13-privatized_40-traces-ex-6_true.yml	29456	41858	3056	896	14	1	1
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	22437	20530	2848	832	13	1	0
before	sc	r03	13-privatized_42-traces-ex-mini_true.yml	29854	53945	4096	1216	19	1	2
before	sc	r03	13-privatized_44-traces-mine2_true.yml	14742	20343	2848	832	13	1	1
before	sc	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	43770	63857	4304	1280	20	1	2
before	sc	r03	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	sc	r03	13-privatized_47-refine-protected2_true.yml	27117	39101	2640	768	12	1	2
before	sc	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	sc	r03	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	sc	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	sc	r03	14_spin2003.yml	0	0	0	0	0	1	0
before	sc	r03	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	sc	r03	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	sc	r03	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	sc	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	sc	r03	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	sc	r03	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	sc	r03	28-race_reach_45-escape_racing.yml	19078	18785	4096	1216	19	1	0
before	sc	r03	28-race_reach_46-escape_racefree.yml	32287	39553	3680	1088	17	1	2
before	sc	r03	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	sc	r03	36-apron_11-traces-max-simple_true.yml	24458	38249	2640	768	12	1	2
before	sc	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r03	36-apron_21-traces-cluster-based_true.yml	189758	251267	7424	2240	35	1	6
before	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	sc	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	sc	r03	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	sc	r03	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	sc	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	sc	r03	butterfly.yml	3963957916	4413901621	12624	3840	60	1	64560
before	sc	r03	circular_buffer_bad.yml	326593	7398952	35504	10880	85	1	1
before	sc	r03	circular_buffer_ok.yml	653146959	735676169	193168	59392	232	1	3432
before	sc	r03	dekker-unfair.yml	110336	8122446	6592	1984	31	1	4
before	sc	r03	dekker.yml	107843	102914	6592	1984	31	1	4
before	sc	r03	exponential-nondet.yml	0	0	0	0	0	1	1
before	sc	r03	fib_safe-5.yml	848842980	941667861	202320	62208	243	1	2772
before	sc	r03	fib_safe-6.yml	5347422499	5173108782	292384	89920	281	1	12012
before	sc	r03	fib_unsafe-5.yml	475257052	423624804	202320	62208	243	1	632
before	sc	r03	fib_unsafe-6.yml	1590286403	1507115114	292384	89920	281	1	2942
before	sc	r03	fib_unsafe-7.yml	7947529508	7283746891	331904	102080	319	1	13238
before	sc	r03	lazy01.yml	51430	67273	5552	1664	26	1	1
before	sc	r03	pthread-demo-datarace-3.yml	7068261	19594890	272624	83840	262	1	0
before	sc	r03	queue.yml	2975272	5617290	167376	51456	201	1	2
before	sc	r03	queue_longer.yml	0	0	0	0	0	0	-1
before	sc	r03	queue_ok.yml	691195	621881	190672	58624	229	1	2
before	sc	r03	queue_ok_longer.yml	768060274	114816862	25966696	2830196	4029	1	2
before	sc	r03	queue_ok_longest.yml	5380633467	488995696	102874888	10971212	8029	1	2
before	sc	r03	race-1_1-join.yml	0	0	0	0	0	1	1
before	sc	r03	race-1_2-join.yml	13066	21277	4928	1472	23	1	1
before	sc	r03	race-1_3-join.yml	16885	25216	4928	1472	23	1	1
before	sc	r03	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	sc	r03	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	sc	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	sc	r03	reorder_2.yml	8004497	14123955	34256	10496	82	1	162
before	sc	r03	singleton.yml	68126	89851	9088	2752	43	1	1
before	sc	r03	singleton_with-uninit-problems.yml	126431	162260	9296	2816	44	1	4
before	sc	r03	stateful01-1.yml	50359	68268	6592	1984	31	1	0
before	sc	r03	stateful01-2.yml	101800	175836	6800	2048	32	1	6
before	sc	r03	szymanski.yml	364481	327020	6176	1856	29	1	6
before	sc	r03	time_var_mutex.yml	30554	56639	5968	1792	28	1	2
before	sc	r03	triangular-1.yml	873276327	2282166682	28432	8704	68	1	16632
before	sc	r03	triangular-2.yml	166793747	446903787	28432	8704	68	1	3638
before	sc	r03	twostage_3.yml	742894	892204	41744	12800	100	1	4
before	sc	r03	unwind2-1.yml	0	0	0	0	0	1	1
before	sc	r03	unwind2-100.yml	0	0	0	0	0	1	1
before	sc	r03	unwind3-1.yml	13110	26857	3888	1152	18	1	1
before	sc	r04	01b_inc.yml	0	0	0	0	0	1	0
before	sc	r04	02_inc_cas.yml	0	0	0	0	0	1	0
before	sc	r04	13-privatized_01-priv_nr_true.yml	34736	44140	3472	1024	16	1	2
before	sc	r04	13-privatized_18-first-reads_true.yml	34315	39029	2640	768	12	1	2
before	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	12670	16735	1808	512	8	1	0
before	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	22713	21577	1808	512	8	1	0
before	sc	r04	13-privatized_19-publish-precision_true.yml	57371	75811	3888	1152	18	1	3
before	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	17037	24740	2848	832	13	1	0
before	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	13277	19599	2848	832	13	1	0
before	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	sc	r04	13-privatized_20-publish-regression_true.yml	23561	36536	2640	768	12	1	2
before	sc	r04	13-privatized_24-multiple-protecting_true.yml	257020	503901	10960	3328	52	1	7
before	sc	r04	13-privatized_25-struct_nr_true.yml	29495	43746	3472	1024	16	1	2
before	sc	r04	13-privatized_27-multiple-protecting2_true.yml	1024508	1893904	12832	3904	61	1	26
before	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	85100	125371	6592	1984	31	1	4
before	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	55820	68363	4512	1344	21	1	2
before	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	67283	100012	5344	1600	25	1	4
before	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	95306	107806	6384	1920	30	1	3
before	sc	r04	13-privatized_33-traces-v-matters_true.yml	52268	54805	4096	1216	19	1	1
before	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	25876	41930	3056	896	14	1	1
before	sc	r04	13-privatized_35-traces-ex-2_true.yml	50991	63856	4304	1280	20	1	2
before	sc	r04	13-privatized_36-traces-ex-3_true.yml	60374	71626	3888	1152	18	1	3
before	sc	r04	13-privatized_37-traces-ex-4_true.yml	24300	42633	3264	960	15	1	2
before	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	56712	64188	4304	1280	20	1	2
before	sc	r04	13-privatized_40-traces-ex-6_true.yml	34946	42579	3056	896	14	1	1
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	21280	27892	2848	832	13	1	0
before	sc	r04	13-privatized_42-traces-ex-mini_true.yml	28402	49097	4096	1216	19	1	2
before	sc	r04	13-privatized_44-traces-mine2_true.yml	18220	25377	2848	832	13	1	1
before	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	49391	59789	4304	1280	20	1	2
before	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	sc	r04	13-privatized_47-refine-protected2_true.yml	27488	39828	2640	768	12	1	2
before	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	sc	r04	14_spin2003.yml	0	0	0	0	0	1	0
before	sc	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	sc	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	sc	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	sc	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	sc	r04	28-race_reach_45-escape_racing.yml	12033	18485	4096	1216	19	1	0
before	sc	r04	28-race_reach_46-escape_racefree.yml	38379	36789	3680	1088	17	1	2
before	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	sc	r04	36-apron_11-traces-max-simple_true.yml	35962	46561	2640	768	12	1	2
before	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r04	36-apron_21-traces-cluster-based_true.yml	194185	253000	7424	2240	35	1	6
before	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	sc	r04	butterfly.yml	3463519236	3575255851	12624	3840	60	1	64560
before	sc	r04	circular_buffer_bad.yml	316496	528003	35504	10880	85	1	1
before	sc	r04	circular_buffer_ok.yml	585416562	676548472	193168	59392	232	1	3432
before	sc	r04	dekker-unfair.yml	90752	92462	6592	1984	31	1	4
before	sc	r04	dekker.yml	88920	87710	6592	1984	31	1	4
before	sc	r04	exponential-nondet.yml	0	0	0	0	0	1	1
before	sc	r04	fib_safe-5.yml	884159697	950007116	202320	62208	243	1	2772
before	sc	r04	fib_safe-6.yml	5829592686	5487204077	292384	89920	281	1	12012
before	sc	r04	fib_unsafe-5.yml	229039504	276054593	202320	62208	243	1	632
before	sc	r04	fib_unsafe-6.yml	1481965975	1403302973	292384	89920	281	1	2942
before	sc	r04	fib_unsafe-7.yml	7383135177	6961922552	331904	102080	319	1	13238
before	sc	r04	lazy01.yml	49394	69133	5552	1664	26	1	1
before	sc	r04	pthread-demo-datarace-3.yml	7089727	19626472	272624	83840	262	1	0
before	sc	r04	queue.yml	2761959	5671076	167376	51456	201	1	2
before	sc	r04	queue_longer.yml	0	0	0	0	0	0	-1
before	sc	r04	queue_ok.yml	618037	563301	190672	58624	229	1	2
before	sc	r04	queue_ok_longer.yml	770970486	110186708	25966696	2830196	4029	1	2
before	sc	r04	queue_ok_longest.yml	5534231828	490873255	102874888	10971212	8029	1	2
before	sc	r04	race-1_1-join.yml	0	0	0	0	0	1	1
before	sc	r04	race-1_2-join.yml	14671	22802	4928	1472	23	1	1
before	sc	r04	race-1_3-join.yml	15325	20894	4928	1472	23	1	1
before	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	sc	r04	reorder_2.yml	8132700	14023290	34256	10496	82	1	162
before	sc	r04	singleton.yml	71531	94615	9088	2752	43	1	1
before	sc	r04	singleton_with-uninit-problems.yml	115916	161628	9296	2816	44	1	4
before	sc	r04	stateful01-1.yml	37501	55043	6592	1984	31	1	0
before	sc	r04	stateful01-2.yml	106219	167716	6800	2048	32	1	6
before	sc	r04	szymanski.yml	353250	319438	6176	1856	29	1	6
before	sc	r04	time_var_mutex.yml	38822	59105	5968	1792	28	1	2
before	sc	r04	triangular-1.yml	762871359	1942683197	28432	8704	68	1	16632
before	sc	r04	triangular-2.yml	163128354	442661750	28432	8704	68	1	3638
before	sc	r04	twostage_3.yml	735142	903794	41744	12800	100	1	4
before	sc	r04	unwind2-1.yml	0	0	0	0	0	1	1
before	sc	r04	unwind2-100.yml	0	0	0	0	0	1	1
before	sc	r04	unwind3-1.yml	22766	18259	3888	1152	18	1	1
before	tso	r01	01b_inc.yml	0	0	0	0	0	1	0
before	tso	r01	02_inc_cas.yml	0	0	0	0	0	1	0
before	tso	r01	13-privatized_01-priv_nr_true.yml	71843	53232	7536	1184	16	1	2
before	tso	r01	13-privatized_18-first-reads_true.yml	67014	46293	5776	896	12	1	2
before	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	29983	19756	4016	608	8	1	0
before	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	26814	20502	4016	608	8	1	0
before	tso	r01	13-privatized_19-publish-precision_true.yml	143362	99219	8416	1328	18	1	3
before	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	38110	27726	6216	968	13	1	0
before	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	30612	25775	6216	968	13	1	0
before	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	tso	r01	13-privatized_20-publish-regression_true.yml	71272	50550	5776	896	12	1	2
before	tso	r01	13-privatized_24-multiple-protecting_true.yml	980874	589832	23376	3776	52	1	7
