model,task,status,category,cputime_s,walltime_s,memory_bytes,backward_offered,backward_queued,co_offered,co_queued,inconsistent_revisit_prefixes,max_retained_work,max_rf_same_value_class,realized_revisit_prefixes,rf_offered,rf_queued,rf_same_value_candidate_upper_bound,rf_same_value_choice_points,rf_value_choice_points,rf_value_classes,validity_queries,work_added,work_popped
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_22-deref_read_racefree.yml,ERROR (unsupported property: invalid memory access),error,3.12785489,3.14619176404085,56340480,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_45-escape_racing.yml,false(unreach-call),correct,0.075769652,0.09581508697010577,25952256,1,1,8,0,0,2,2,2,6,1,1,1,1,1,1,3,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/39_rand_lock_p0_vs.yml,true,correct,0.076532192,0.09100722498260438,25952256,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_41-trylock_racefree.yml,TIMEOUT,error,60.877971363,61.25660795997828,3989057536,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_36-indirect_racefree.yml,TIMEOUT,error,61.091584107,61.185321480967104,3989692416,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_01-simple_racing.yml,false(unreach-call),correct,11.72342951,11.7860577639658,2061037568,1,1,8,0,0,2,2,2,6,1,1,1,1,1,1,3,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_11-ptr_racing.yml,false(unreach-call),correct,11.804461957,11.834418441983871,2061066240,1,1,8,0,0,2,2,2,6,1,1,1,1,1,1,3,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-divine/tls_basic.yml,ERROR (compilation),error,0.070176332,0.07879505294840783,25604096,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-5.yml,true,correct,3.557257277,3.577950782957487,25948160,2771,2771,16239,0,0,36,7,4492,9505,2771,2771,1721,1721,1721,5163,5542,5542
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-7.yml,TIMEOUT,error,60.995762516,61.049077468924224,25853952,27598,27598,167373,0,0,57,9,45042,97500,27610,27610,17449,17449,17449,52337,55208,55192
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-6.yml,false(unreach-call),correct,4.895426398,4.928364834049717,25952256,2954,2954,17614,0,0,37,7,5010,10305,2969,2969,2067,2067,2067,6177,5924,5897
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-10.yml,TIMEOUT,error,60.974390021,61.03670696995687,25968640,12343,12343,85455,0,0,61,6,21872,48929,12365,12365,9543,9543,9543,28601,24708,24672
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-12.yml,TIMEOUT,error,60.968181664,61.0209223900456,25964544,10966,10966,89430,0,0,61,6,20113,50232,10988,10990,9166,9166,9166,27459,21954,21914
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-11.yml,TIMEOUT,error,60.893117393,61.02082960901316,25853952,11520,11520,87682,0,0,57,6,20894,49637,11546,11547,9391,9391,9391,28138,23066,23024
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_40-trylock_racing.yml,ERROR (unsupported external),error,1.350121535,1.4057247550226748,25993216,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_51-mutexptr_racefree.yml,TIMEOUT,error,61.0869434,61.19090022298042,3990327296,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/lazy01.yml,false(unreach-call),correct,0.071917286,0.09122366795782,25956352,2,2,10,0,0,3,2,4,7,2,2,2,2,2,4,5,4
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_19-callback_racing.yml,OUT OF MEMORY,error,59.715135454,59.81573806796223,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/04_incdec_cas.yml,true,correct,0.07045132,0.08444489201065153,25980928,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_03-munge_racing.yml,OUT OF MEMORY,error,10.115941442,10.141366953030229,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_09-ptrmunge_racing.yml,OUT OF MEMORY,error,10.501346291,10.525246106088161,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_61-invariant_racing.yml,TIMEOUT,error,61.093125887,61.199131131055765,3978358784,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/read_write_lock-2.yml,false(unreach-call),correct,0.130807687,0.14852610195521265,25997312,115,115,438,0,0,48,7,164,417,135,115,40,60,80,143,251,219
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/26_stack_cas.yml,TIMEOUT,error,60.972245096,61.0173206620384,105971712,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/26_stack_cas_longest-2.yml,TIMEOUT,error,60.961698775,61.03389649197925,111472640,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/26_stack_cas_longest-1.yml,false(unreach-call),correct,0.134830443,0.14940632600337267,26320896,0,0,11,0,0,1,0,1,6,0,0,0,0,0,0,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/25_stack_longer-2.yml,TIMEOUT,error,60.955907128,61.02333626302425,98250752,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/25_stack_longer-1.yml,false(unreach-call),correct,0.083794177,0.09779969800729305,26071040,0,0,9,0,0,1,0,1,5,0,0,0,0,0,0,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/08_rand_cas.yml,true,correct,0.079740142,0.08987709798384458,25960448,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe029_tso.yml,true,correct,0.26640007,0.30178662203252316,25948160,629,629,3849,0,0,25,6,1034,2239,629,629,405,405,405,1215,1258,1258
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe033_tso.yml,true,correct,0.477199657,0.49056123988702893,25919488,1259,1259,7823,0,0,30,7,2014,4541,1259,1259,755,755,755,2265,2518,2518
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,true,correct,0.285499195,0.29689657501876354,25911296,629,629,3849,0,0,25,6,1034,2239,629,629,405,405,405,1215,1258,1258
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe030_tso.yml,TIMEOUT,error,60.930195004,61.01106785098091,26001408,159087,159087,879317,0,0,53,9,267152,519227,159107,159107,108074,108074,108074,324204,318194,318165
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe011_tso.yml,TIMEOUT,error,60.94127846,61.020628587924875,25899008,151986,151986,839320,0,0,53,9,255004,495669,151997,151997,103027,103027,103027,309062,303983,303963
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/peterson.yml,true,correct,0.072121648,0.08345209003891796,25907200,2,2,13,1,0,4,2,8,17,4,2,2,5,10,14,8,8
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe031_tso.yml,TIMEOUT,error,60.925953875,61.01731045602355,25927680,144771,144770,799612,0,0,54,9,242724,472214,144788,144788,97964,97964,97964,293872,289558,289531
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe004_tso.yml,TIMEOUT,error,60.892769616,61.014939544023946,25890816,151986,151986,839320,0,0,53,9,255004,495669,151997,151997,103027,103027,103027,309062,303983,303963
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe021_tso.yml,TIMEOUT,error,60.943842095,61.01384446793236,25952256,151986,151986,839320,0,0,53,9,255004,495669,151997,151997,103027,103027,103027,309062,303983,303963
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,true,correct,50.335008841,50.396886183996685,25980928,138599,138599,764603,0,0,52,9,228728,451601,138599,138599,90129,90129,90129,270387,277198,277198
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.951105708,61.013789182994515,25989120,144771,144770,799612,0,0,54,9,242724,472214,144788,144788,97964,97964,97964,293872,289558,289531
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe003_tso.yml,TIMEOUT,error,60.932470573,61.01205551601015,25866240,144771,144770,799612,0,0,53,9,242724,472214,144788,144788,97964,97964,97964,293872,289558,289531
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.941787062,61.018311577965505,25874432,152732,152732,843732,0,0,53,9,252670,498258,152753,152753,99948,99948,99948,299824,305485,305454
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.895239603,61.01748553197831,25907200,144771,144770,799612,0,0,53,9,242724,472214,144788,144788,97964,97964,97964,293872,289558,289531
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe034_tso.yml,TIMEOUT,error,60.955020198,61.01333744695876,25956352,128434,128433,724621,0,0,53,9,216272,426561,128460,128460,87853,87853,87853,263531,256893,256853
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe023_tso.yml,TIMEOUT,error,60.862777322,61.017144645913504,25960448,137697,137697,759562,0,0,54,9,230596,448649,137710,137712,92907,92907,92907,278705,275407,275387
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.928154758,61.01731594000012,25976832,144771,144770,799612,0,0,53,9,242724,472214,144788,144788,97964,97964,97964,293872,289558,289531
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.953470302,61.01510815799702,26001408,137697,137697,759562,0,0,54,9,230596,448649,137710,137712,92907,92907,92907,278705,275407,275387
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.687428272,61.01759989501443,26013696,119881,119881,686577,0,0,56,8,203394,403241,119888,119888,83523,83523,83523,250549,239769,239752
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/lamport.yml,true,correct,0.072571335,0.08350204001180828,25931776,16,11,113,5,0,8,2,23,75,6,2,2,8,16,31,23,23
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.662846284,61.01589558203705,25948160,123538,123538,674210,0,0,48,9,208962,398904,123560,123561,85437,85437,85437,256284,247098,247064
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/dekker-unfair.yml,true,correct,0.070186731,0.08126097300555557,25935872,4,3,22,0,0,4,2,9,23,6,1,1,6,12,16,9,9
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind3-1.yml,false(unreach-call),correct,0.064978403,0.07640854397322983,25972736,0,0,2,0,0,1,1,2,3,1,0,0,1,2,2,2,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind3-nondet.yml,true,wrong,0.06892871,0.08724769297987223,25960448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind1-100.yml,true,wrong,0.06838373,0.07833521405700594,25980928,0,0,1,0,0,1,1,1,2,1,0,0,1,2,2,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/exponential-64.yml,TIMEOUT,error,60.962986022,61.02076699992176,64741376,80194,131,9244,9108,0,16388,64,1088,8321,8128,8001,126,127,254,1215,17368,1089
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/exponential-nondet.yml,true,correct,0.069237496,0.08043670502956957,25952256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind2-100.yml,false(unreach-call),correct,0.07315809,0.08112444297876209,25907200,1,1,3,1,0,3,0,2,2,0,0,0,0,0,1,4,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml,ERROR (compilation),error,0.065331195,0.0770658579422161,25563136,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/wsc.yml,true,correct,0.08650747,0.09801395400427282,26079232,44,44,95,45,43,10,1,128,182,38,0,0,56,112,183,128,128
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.67557805,0.6837470669997856,26128384,919,919,5620,0,0,27,7,1501,3284,929,929,590,590,590,1752,1849,1830
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi004.yml,false(unreach-call),correct,3.52186366,3.5427699679275975,26210304,4491,4491,28172,0,0,39,7,7503,16357,4511,4511,3022,3022,3022,9044,9003,8972
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,0.113061014,0.12862098799087107,26214400,58,58,370,0,0,14,4,102,222,62,62,51,51,51,137,121,109
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,false(unreach-call),correct,0.322072217,0.33905172091908753,26247168,428,428,2598,0,0,22,6,720,1525,436,436,299,299,299,881,865,849
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.11415927,0.12652765400707722,26214400,58,58,370,0,0,14,4,102,222,62,62,51,51,51,137,121,109
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml,TIMEOUT,error,60.965870475,61.017014111042954,26140672,71812,71812,399559,0,0,46,8,121578,235706,71829,71829,49773,49773,49773,149305,143641,143618
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.161122811,0.17610052099917084,26214400,101,101,680,0,0,17,4,182,401,107,107,89,89,89,249,209,194
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml,false(unreach-call),correct,0.126036046,0.13481704704463482,26214400,58,58,370,0,0,14,4,102,222,62,62,51,51,51,137,121,109
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml,false(unreach-call),correct,1.267607984,1.2938210000284016,26288128,1774,1774,11300,0,0,32,6,3054,6558,1790,1790,1289,1289,1289,3847,3565,3539
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,0.219106722,0.22931483900174499,26230784,158,158,1122,0,0,20,4,289,653,166,166,140,140,140,400,325,307
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,false(unreach-call),correct,1.26001371,1.2737902929075062,26275840,1774,1774,11300,0,0,32,6,3054,6558,1790,1790,1289,1289,1289,3847,3565,3539
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml,false(unreach-call),correct,0.161374814,0.17558778601232916,26271744,101,101,680,0,0,17,4,182,401,107,107,89,89,89,249,209,194
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml,false(unreach-call),correct,0.215409608,0.2260301070054993,26177536,158,158,1122,0,0,20,4,289,653,166,166,140,140,140,400,325,307
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.959275617,61.015773189021274,26255360,79206,79206,439516,0,0,49,8,133703,259374,79216,79216,54503,54503,54503,163497,158422,158407
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.955389746,61.01522030192427,26284032,79206,79206,439516,0,0,49,8,133703,259374,79216,79216,54503,54503,54503,163497,158422,158407
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix033.opt.yml,TIMEOUT,error,60.957739082,61.012646359042265,26251264,54336,54336,332423,0,0,53,8,91389,193409,54357,54358,37067,37067,37067,111173,108693,108659
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix053.opt.yml,TIMEOUT,error,60.962181263,61.01676342100836,26214400,57205,57205,319839,0,0,49,8,97204,188549,57225,57225,40012,40012,40012,120010,114430,114397
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix032.opt.yml,TIMEOUT,error,60.669422323,61.016039255890064,26230784,54336,54336,332423,0,0,53,8,91389,193409,54357,54358,37067,37067,37067,111173,108693,108659
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,TIMEOUT,error,60.870183576,61.01780060806777,26214400,57205,57205,319839,0,0,46,8,97204,188549,57225,57225,40012,40012,40012,120010,114430,114397
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml,TIMEOUT,error,60.936135366,61.01747028902173,26251264,57204,57204,319840,0,0,45,8,97204,188548,57224,57224,40011,40011,40011,120011,114428,114397
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.959743517,61.0176149699837,26218496,68044,68044,406767,0,0,49,7,118597,237441,68072,68073,50565,50565,50565,151671,136116,136077
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,TIMEOUT,error,60.960144263,61.01490086200647,26222592,57205,57205,319839,0,0,46,8,97204,188549,57225,57225,40012,40012,40012,120010,114430,114397
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe014_rmo.oepc.yml,false(unreach-call),correct,0.0788964,0.090033306973055,26185728,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe012_rmo.oepc.yml,false(unreach-call),correct,0.081531487,0.09360677096992731,26198016,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.078989856,0.09624579292722046,26173440,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,8.580001874,8.595935564953834,26345472,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix039.opt.yml,TIMEOUT,error,60.943409631,61.015909582027234,26284032,47267,47267,286150,0,0,53,7,82372,166733,47282,47283,35121,35121,35121,105331,94549,94519
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix035_power.opt_rmo.opt.yml,TIMEOUT,error,60.820376297,61.01516224897932,26173440,47265,47265,286149,0,0,49,7,82373,166729,47282,47282,35118,35118,35118,105336,94547,94521
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,10.817111479,10.846167879994027,26238976,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix036_pso.opt_tso.opt.yml,TIMEOUT,error,60.962529741,61.01939961803146,26234880,47267,47267,286150,0,0,53,7,82372,166733,47282,47283,35121,35121,35121,105331,94549,94519
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.940501793,61.013982695993036,26288128,49040,49040,281759,0,0,49,8,84272,165425,49059,49059,35245,35245,35245,105709,98099,98067
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml,false(unreach-call),correct,0.077030511,0.09437313699163496,26206208,8,8,38,0,0,9,2,9,27,8,8,8,8,8,8,17,9
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.715866965,61.01960756001063,26349568,64520,64520,359664,0,0,45,8,109410,212106,64530,64530,44896,44896,44896,134676,129050,129034
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml,TIMEOUT,error,60.949492803,61.01394472294487,26292224,64520,64520,359664,0,0,45,8,109410,212106,64530,64530,44896,44896,44896,134676,129050,129034
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,10.927319492,11.036033484037034,26218496,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,8.903264167,8.930265543982387,26230784,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,24.393652871,24.422564096050337,26259456,20853,20853,122956,0,0,43,7,35956,71925,20867,20867,15115,15115,15115,45319,41721,41694
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,47.821642113,47.85831607400905,26316800,40146,40146,243078,0,0,49,7,69751,141635,40162,40162,29618,29618,29618,88826,80309,80279
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.960945625,61.01558178092819,26206208,41995,41995,241463,0,0,51,7,72264,141745,42004,42004,30281,30281,30281,90819,83999,83978
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.967351797,61.01580374198966,26349568,54165,54165,326467,0,0,53,7,94398,190339,54179,54180,40248,40248,40248,120713,108344,108316
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix042.oepc.yml,false(unreach-call),correct,49.49547577,49.55401386099402,26177536,40146,40146,243078,0,0,49,7,69751,141635,40162,40162,29618,29618,29618,88826,80309,80279
