variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
baseline	sc	r03	13-privatized_35-traces-ex-2_true.yml	true	correct	0.068387253	0.07643446302972734	25866240.0	0	2	0														
baseline	sc	r03	13-privatized_37-traces-ex-4_true.yml	true	correct	0.064297693	0.0704666239907965	25735168.0	0	2	0														
baseline	sc	r03	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.071774815	0.09135247499216348	25858048.0	0	2	0														
baseline	sc	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.070391631	0.07679922098759562	25870336.0	42	0	0														
baseline	sc	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.066214196	0.08818557392805815	25849856.0	42	0	0														
baseline	sc	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.065051119	0.07067029702011496	25804800.0	42	0	0														
baseline	sc	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.065599843	0.07338766998145729	25858048.0	42	0	0														
baseline	sc	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.065665281	0.0690779039869085	25849856.0	0	2	0														
baseline	sc	r03	13-privatized_01-priv_nr_true.yml	true	correct	0.06737424	0.07494059996679425	25788416.0	0	2	0														
baseline	sc	r03	13-privatized_19-publish-precision_true.yml	true	correct	0.071467507	0.07809097494464368	25817088.0	0	3	0														
baseline	sc	r03	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.068296667	0.07546637998893857	25829376.0	0	2	0														
baseline	sc	r03	13-privatized_33-traces-v-matters_true.yml	true	correct	0.067826603	0.0732712340541184	25821184.0	0	1	0														
baseline	sc	r03	13-privatized_25-struct_nr_true.yml	true	correct	0.070902509	0.07290228898636997	25849856.0	0	2	0														
baseline	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.07120364	0.07813648006413132	25923584.0	0	0	0														
baseline	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.066265285	0.0707461970159784	25776128.0	42	0	0														
baseline	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.06623315	0.0710334760369733	25853952.0	0	4	0														
baseline	sc	r03	13-privatized_20-publish-regression_true.yml	true	correct	0.065921706	0.07294674299191684	25903104.0	0	2	0														
baseline	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.071694393	0.07582253694999963	25784320.0	0	2	0														
baseline	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.06656436	0.07294153806287795	25829376.0	0	3	0														
baseline	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.063744221	0.07124435098376125	25780224.0	0	1	0														
baseline	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071060873	0.07516422995831817	25886720.0	0	0	0														
baseline	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.065267657	0.06951418099924922	25874432.0	0	4	0														
baseline	sc	r03	13-privatized_24-multiple-protecting_true.yml	true	correct	0.067432574	0.07195409398991615	25886720.0	0	7	0														
baseline	sc	r03	36-apron_21-traces-cluster-based_true.yml	true	correct	0.071275584	0.07632601691875607	25894912.0	0	6	0														
baseline	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.07522043	0.07774554204661399	25927680.0	0	1	0														
baseline	sc	r03	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.078811282	0.0831981449155137	25948160.0	0	26	0														
baseline	sc	r03	14_spin2003.yml	true	correct	0.064603836	0.07077259803190827	25825280.0	0	0	0														
baseline	sc	r03	29_conditionals_vs.yml	true	correct	0.064102229	0.07257189298979938	25694208.0	0	0	0														
baseline	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.068860301	0.07407426298595965	25759744.0	0	0	0														
baseline	sc	r03	46_monabsex2_vs.yml	true	correct	0.066224467	0.07018018700182438	25821184.0	0	0	0														
baseline	sc	r03	45_monabsex1_vs.yml	true	correct	0.062510044	0.06694014498498291	25767936.0	0	0	0														
baseline	sc	r03	stateful01-1.yml	false(unreach-call)	correct	0.071748199	0.074383515981026	25841664.0	42	0	0														
baseline	sc	r03	stateful01-2.yml	true	correct	0.070187164	0.0739322790177539	25837568.0	0	6	0														
baseline	sc	r03	time_var_mutex.yml	true	correct	0.069623008	0.07707016193307936	25960448.0	0	2	0														
baseline	sc	r03	01b_inc.yml	true	correct	0.075327057	0.08950390701647848	25825280.0	0	0	0														
baseline	sc	r03	triangular-1.yml	true	correct	6.024796768	6.038523300085217	25878528.0	0	16632	0														
baseline	sc	r03	triangular-2.yml	false(unreach-call)	correct	1.43519287	1.468635140103288	25821184.0	42	3638	0														
baseline	sc	r03	02_inc_cas.yml	true	correct	0.067745115	0.07191850198432803	25866240.0	0	0	0														
baseline	sc	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.392980451	3.405051787965931	56274944.0	42	0	0														
baseline	sc	r03	48_ticket_lock_low_contention_vs.yml	true	correct	0.068828722	0.07349560898728669	25800704.0	0	0	0														
baseline	sc	r03	28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	12.19441008	12.222814665990882	2061078528.0	42	0	0														
baseline	sc	r03	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.064404173	0.06940841302275658	25960448.0	42	0	0														
baseline	sc	r03	28-race_reach_46-escape_racefree.yml	true	correct	0.070195655	0.07274577906355262	25841664.0	0	2	0														
baseline	sc	r03	28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	12.213390637	12.290798014961183	2060939264.0	42	0	0														
baseline	sc	r03	28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	12.174348122	12.195447120000608	2061062144.0	42	0	0														
baseline	sc	r03	circular_buffer_bad.yml	false(unreach-call)	correct	0.075654206	0.0780286299996078	25935872.0	42	1	0														
baseline	sc	r03	fib_safe-5.yml	true	correct	3.605119962	3.623078008997254	25821184.0	0	2772	0														
baseline	sc	r03	fib_safe-6.yml	true	correct	17.94066831	18.0875198780559	25825280.0	0	12012	0														
baseline	sc	r03	fib_unsafe-5.yml	false(unreach-call)	correct	0.977908044	0.9858516310341656	25825280.0	42	632	0														
baseline	sc	r03	fib_unsafe-6.yml	false(unreach-call)	correct	4.967308603	5.007257304037921	25829376.0	42	2942	0														
baseline	sc	r03	fib_unsafe-7.yml	false(unreach-call)	correct	24.229858741	24.249353124992922	25874432.0	42	13238	0														
baseline	sc	r03	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	11.800724051	11.82599207002204	2061070336.0	42	0	0														
baseline	sc	r03	lazy01.yml	false(unreach-call)	correct	0.06452782	0.07241564895957708	25923584.0	42	1	0														
baseline	sc	r03	circular_buffer_ok.yml	true	correct	2.891701696	2.952463729074225	25948160.0	0	3432	0														
baseline	sc	r03	szymanski.yml	true	correct	0.065200694	0.0724825420184061	25919488.0	0	6	0														
baseline	sc	r03	dekker.yml	true	correct	0.059392583	0.06649291899520904	25911296.0	0	4	0														
baseline	sc	r03	dekker-unfair.yml	true	correct	0.065605993	0.06971971108578146	25886720.0	0	4	0														
baseline	sc	r03	unwind3-1.yml	false(unreach-call)	correct	0.064129931	0.0819086559349671	25907200.0	42	1	0														
baseline	sc	r03	exponential-nondet.yml	true	correct	0.062958552	0.07002023700624704	25956352.0	0	1	0														
baseline	sc	r03	unwind2-1.yml	false(unreach-call)	correct	0.063030437	0.07116470695473254	25886720.0	42	1	0														
baseline	sc	r03	unwind2-100.yml	false(unreach-call)	correct	0.061718519	0.06707310897763819	25960448.0	42	1	0														
baseline	sc	r03	butterfly.yml	true	correct	13.258627495	13.338542963028885	26062848.0	0	64560	0														
baseline	sc	r03	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.05979894	0.06769104895647615	25817088.0	0	0	0														
baseline	sc	r03	28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	11.78527009	11.817371780984104	2061045760.0	42	0	0														
baseline	sc	r03	queue_ok.yml	true	correct	0.06827381	0.07526905799750239	26030080.0	0	2	0														
baseline	sc	r03	queue_ok_longer.yml	true	correct	0.425193485	0.4314086460508406	79319040.0	0	2	0														
baseline	sc	r03	queue_ok_longest.yml	true	correct	1.512390068	1.5295173400081694	276840448.0	0	2	0														
baseline	sc	r03	queue_longer.yml	TIMEOUT	error	61.041145795	61.0869862010004	1151848448.0																	
baseline	sc	r03	queue.yml	false(unreach-call)	correct	0.081503929	0.08880953502375633	26050560.0	42	2	0														
baseline	sc	r03	singleton.yml	false(unreach-call)	correct	0.067916738	0.07550922106020153	26116096.0	42	1	0														
baseline	sc	r03	singleton_with-uninit-problems.yml	true	correct	0.066989357	0.07772240997292101	26103808.0	0	4	0														
baseline	sc	r03	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.108696224	0.11703532701358199	25886720.0	42	0	0														
baseline	sc	r03	reorder_2.yml	false(unreach-call)	correct	0.134303488	0.14100041007623076	25985024.0	42	162	0														
baseline	sc	r03	twostage_3.yml	false(unreach-call)	correct	0.075573681	0.08046662795823067	26148864.0	42	4	0														
baseline	sc	r03	race-1_1-join.yml	true	correct	0.070479579	0.07520957197993994	26091520.0	0	1	0														
baseline	sc	r03	race-1_3-join.yml	false(unreach-call)	correct	0.064828416	0.07021754106972367	26095616.0	42	1	0														
baseline	sc	r03	race-1_2-join.yml	false(unreach-call)	correct	0.066957609	0.0701073050731793	26091520.0	42	1	0														
baseline	sc	r03	race-4_1-thread_local_vars.yml	true	correct	0.066457242	0.07220843899995089	26169344.0	0	0	0														
baseline	sc	r03	race-2_1-container_of.yml	true	correct	0.064244563	0.07136879197787493	26157056.0	0	1	0														
baseline	sc	r03	race-3_1-container_of-global.yml	true	correct	0.06851833	0.07560944696888328	26091520.0	0	1	0														
baseline	sc	r04	13-privatized_66-mine-W-init_true.yml	true	correct	0.064768682	0.07054742705076933	25702400.0	0	1	0														
baseline	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.067416436	0.07507709704805166	25694208.0	42	0	0														
baseline	sc	r04	36-apron_16-traces-unprot2_true.yml	true	correct	0.068209288	0.06979457102715969	25817088.0	0	1	0														
baseline	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.068783545	0.07101935509126633	25825280.0	0	1	0														
baseline	sc	r04	13-privatized_47-refine-protected2_true.yml	true	correct	0.059840522	0.06874694104772061	25821184.0	0	2	0														
baseline	sc	r04	13-privatized_46-refine-protected1_true.yml	true	correct	0.066669813	0.07554935303051025	25817088.0	0	1	0														
baseline	sc	r04	36-apron_11-traces-max-simple_true.yml	true	correct	0.065239073	0.07104238693136722	25841664.0	0	2	0														
baseline	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.064545004	0.06873977207578719	25808896.0	42	0	0														
baseline	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.07086466	0.08066147391218692	25772032.0	42	0	0														
baseline	sc	r04	13-privatized_40-traces-ex-6_true.yml	true	correct	0.069446693	0.07815594202838838	25767936.0	0	1	0														
baseline	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.066503874	0.07193065097089857	25747456.0	0	1	0														
baseline	sc	r04	13-privatized_44-traces-mine2_true.yml	true	correct	0.069407489	0.07526236702688038	25751552.0	0	1	0														
baseline	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.057716851	0.06455710798036307	25812992.0	42	0	0														
baseline	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.072325803	0.07365164393559098	25837568.0	42	0	0														
baseline	sc	r04	13-privatized_36-traces-ex-3_true.yml	true	correct	0.065984415	0.07020817301236093	25874432.0	0	3	0														
baseline	sc	r04	13-privatized_18-first-reads_true.yml	true	correct	0.067143787	0.07203761592973024	25796608.0	0	2	0														
baseline	sc	r04	13-privatized_35-traces-ex-2_true.yml	true	correct	0.065207419	0.07223128993064165	25874432.0	0	2	0														
baseline	sc	r04	13-privatized_37-traces-ex-4_true.yml	true	correct	0.071839118	0.07875510398298502	25808896.0	0	2	0														
baseline	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.068939927	0.07182821305468678	25772032.0	0	2	0														
baseline	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.065994947	0.07989926601294428	25788416.0	42	0	0														
baseline	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.061620756	0.06760813808068633	25874432.0	42	0	0														
baseline	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.068428307	0.06998368399217725	25894912.0	42	0	0														
baseline	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.068834267	0.07029916602186859	25899008.0	42	0	0														
baseline	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.062882245	0.06745060195680708	25792512.0	0	2	0														
baseline	sc	r04	13-privatized_01-priv_nr_true.yml	true	correct	0.072589951	0.07827469194307923	25817088.0	0	2	0														
baseline	sc	r04	13-privatized_19-publish-precision_true.yml	true	correct	0.065726366	0.07525939994957298	25796608.0	0	3	0														
baseline	sc	r04	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.065524307	0.07980931596830487	25755648.0	0	2	0														
baseline	sc	r04	13-privatized_33-traces-v-matters_true.yml	true	correct	0.065185358	0.06671181390993297	25817088.0	0	1	0														
baseline	sc	r04	13-privatized_25-struct_nr_true.yml	true	correct	0.064911093	0.07265179709065706	25866240.0	0	2	0														
baseline	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.071168755	0.07358982204459608	25866240.0	0	0	0														
baseline	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.066798376	0.07211506692692637	25800704.0	42	0	0														
baseline	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.067227136	0.0743190060602501	25829376.0	0	4	0														
baseline	sc	r04	13-privatized_20-publish-regression_true.yml	true	correct	0.071579534	0.07310731092002243	25833472.0	0	2	0														
baseline	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.074760987	0.07884158298838884	25894912.0	0	2	0														
baseline	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.068118644	0.0720665289554745	25825280.0	0	3	0														
baseline	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.06895137	0.07418169197626412	25886720.0	0	1	0														
baseline	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.062060773	0.06971799198072404	25952256.0	0	0	0														
baseline	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.070424259	0.07544037303887308	25911296.0	0	4	0														
baseline	sc	r04	13-privatized_24-multiple-protecting_true.yml	true	correct	0.071268171	0.07406299596186727	25870336.0	0	7	0														
baseline	sc	r04	36-apron_21-traces-cluster-based_true.yml	true	correct	0.069763753	0.0725407360587269	25931776.0	0	6	0														
baseline	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.066937267	0.07114274799823761	25903104.0	0	1	0														
baseline	sc	r04	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.077636705	0.08367672294843942	25960448.0	0	26	0														
baseline	sc	r04	14_spin2003.yml	true	correct	0.065984126	0.07029302802402526	25751552.0	0	0	0														
baseline	sc	r04	29_conditionals_vs.yml	true	correct	0.062140876	0.06488283595535904	25808896.0	0	0	0														
baseline	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.065931888	0.07316816097591072	25829376.0	0	0	0														
baseline	sc	r04	46_monabsex2_vs.yml	true	correct	0.06972545	0.07605755690019578	25751552.0	0	0	0														
baseline	sc	r04	45_monabsex1_vs.yml	true	correct	0.063628546	0.07068475894629955	25812992.0	0	0	0														
baseline	sc	r04	stateful01-1.yml	false(unreach-call)	correct	0.06554503	0.07477300695609301	25886720.0	42	0	0														
