variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_depth_fallbacks	product_checks	product_state_visits	product_transitions	product_size_fallbacks	executions	records	process_rss_bytes
before	sc	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25784320
before	sc	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25862144
before	sc	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25808896
before	sc	r02	butterfly.yml	0	3583894935	12136	60	0	0	0	0	0	0	0	64560	1	26050560
before	sc	r02	circular_buffer_bad.yml	0	408644	34136	85	0	0	0	0	0	0	0	1	1	25948160
before	sc	r02	circular_buffer_ok.yml	0	745993918	185736	232	0	0	0	0	0	0	0	3432	1	25927680
before	sc	r02	dekker-unfair.yml	0	97456	6336	31	0	0	0	0	0	0	0	4	1	25903104
before	sc	r02	dekker.yml	0	111971	6336	31	0	0	0	0	0	0	0	4	1	25890816
before	sc	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25972736
before	sc	r02	fib_safe-5.yml	0	956081593	194536	243	0	0	0	0	0	0	0	2772	1	25890816
before	sc	r02	fib_safe-6.yml	0	5117652205	281136	281	0	0	0	0	0	0	0	12012	1	25890816
before	sc	r02	fib_unsafe-5.yml	0	269189550	194536	243	0	0	0	0	0	0	0	632	1	25903104
before	sc	r02	fib_unsafe-6.yml	0	1490518731	281136	281	0	0	0	0	0	0	0	2942	1	25841664
before	sc	r02	fib_unsafe-7.yml	0	7581093678	319136	319	0	0	0	0	0	0	0	13238	1	25821184
before	sc	r02	lazy01.yml	0	52027	5336	26	0	0	0	0	0	0	0	1	1	25956352
before	sc	r02	pthread-demo-datarace-3.yml	0	7177342	262136	262	0	0	0	0	0	0	0	0	1	25899008
before	sc	r02	queue.yml	0	3251271	160936	201	0	0	0	0	0	0	0	2	1	26009600
before	sc	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1083101184
before	sc	r02	queue_ok.yml	0	599200	183336	229	0	0	0	0	0	0	0	2	1	26091520
before	sc	r02	queue_ok_longer.yml	23911516	162790299	23936072	4029	0	0	0	0	0	0	0	2	1	79368192
before	sc	r02	queue_ok_longest.yml	97463884	668859830	94781648	8029	0	0	0	0	0	0	0	2	1	276955136
before	sc	r02	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26083328
before	sc	r02	race-1_2-join.yml	0	174520	4736	23	0	0	0	0	0	0	0	1	1	26066944
before	sc	r02	race-1_3-join.yml	0	14880	4736	23	0	0	0	0	0	0	0	1	1	26132480
before	sc	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26132480
before	sc	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26132480
before	sc	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26116096
before	sc	r02	reorder_2.yml	0	9771914	32936	82	0	0	0	0	0	0	0	162	1	25956352
before	sc	r02	singleton.yml	0	78373	8736	43	0	0	0	0	0	0	0	1	1	26062848
before	sc	r02	singleton_with-uninit-problems.yml	0	128456	8936	44	0	0	0	0	0	0	0	4	1	26054656
before	sc	r02	stateful01-1.yml	0	47610	6336	31	0	0	0	0	0	0	0	0	1	25952256
before	sc	r02	stateful01-2.yml	0	145039	6536	32	0	0	0	0	0	0	0	6	1	25960448
before	sc	r02	szymanski.yml	0	370199	5936	29	0	0	0	0	0	0	0	6	1	25894912
before	sc	r02	time_var_mutex.yml	0	44013	5736	28	0	0	0	0	0	0	0	2	1	25870336
before	sc	r02	triangular-1.yml	0	782951374	27336	68	0	0	0	0	0	0	0	16632	1	25841664
before	sc	r02	triangular-2.yml	0	197374779	27336	68	0	0	0	0	0	0	0	3638	1	25944064
before	sc	r02	twostage_3.yml	0	858758	40136	100	0	0	0	0	0	0	0	4	1	26157056
before	sc	r02	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25944064
before	sc	r02	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25870336
before	sc	r02	unwind3-1.yml	0	17402	3736	18	0	0	0	0	0	0	0	1	1	25956352
before	sc	r03	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25894912
before	sc	r03	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25890816
before	sc	r03	13-privatized_01-priv_nr_true.yml	0	44448	3336	16	0	0	0	0	0	0	0	2	1	25878528
before	sc	r03	13-privatized_18-first-reads_true.yml	0	38853	2536	12	0	0	0	0	0	0	0	2	1	25837568
before	sc	r03	13-privatized_18-first-reads_unknown_1_neg.yml	0	22837	1736	8	0	0	0	0	0	0	0	0	1	25866240
before	sc	r03	13-privatized_18-first-reads_unknown_2_pos.yml	0	14707	1736	8	0	0	0	0	0	0	0	0	1	25808896
before	sc	r03	13-privatized_19-publish-precision_true.yml	0	77707	3736	18	0	0	0	0	0	0	0	3	1	25874432
before	sc	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25808896
before	sc	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	0	15633	2736	13	0	0	0	0	0	0	0	0	1	25866240
before	sc	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	0	19998	2736	13	0	0	0	0	0	0	0	0	1	25821184
before	sc	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25907200
before	sc	r03	13-privatized_20-publish-regression_true.yml	0	30140	2536	12	0	0	0	0	0	0	0	2	1	25804800
before	sc	r03	13-privatized_24-multiple-protecting_true.yml	0	378110	10536	52	0	0	0	0	0	0	0	7	1	25862144
before	sc	r03	13-privatized_25-struct_nr_true.yml	0	40021	3336	16	0	0	0	0	0	0	0	2	1	25825280
before	sc	r03	13-privatized_27-multiple-protecting2_true.yml	0	922922	12336	61	0	0	0	0	0	0	0	26	1	25886720
before	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	0	116170	6336	31	0	0	0	0	0	0	0	4	1	25817088
before	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	0	74343	4336	21	0	0	0	0	0	0	0	2	1	25817088
before	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	0	101795	5136	25	0	0	0	0	0	0	0	4	1	25903104
before	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	88256	6136	30	0	0	0	0	0	0	0	3	1	25837568
before	sc	r03	13-privatized_33-traces-v-matters_true.yml	0	48636	3936	19	0	0	0	0	0	0	0	1	1	25804800
before	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	27336	2936	14	0	0	0	0	0	0	0	1	1	25894912
before	sc	r03	13-privatized_35-traces-ex-2_true.yml	0	65647	4136	20	0	0	0	0	0	0	0	2	1	25870336
before	sc	r03	13-privatized_36-traces-ex-3_true.yml	0	66623	3736	18	0	0	0	0	0	0	0	3	1	25853952
before	sc	r03	13-privatized_37-traces-ex-4_true.yml	0	30767	3136	15	0	0	0	0	0	0	0	2	1	25841664
before	sc	r03	13-privatized_38-traces-ex-4-switch_true.yml	0	68108	4136	20	0	0	0	0	0	0	0	2	1	25821184
before	sc	r03	13-privatized_40-traces-ex-6_true.yml	0	35887	2936	14	0	0	0	0	0	0	0	1	1	25739264
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25755648
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	19914	2736	13	0	0	0	0	0	0	0	0	1	25735168
before	sc	r03	13-privatized_42-traces-ex-mini_true.yml	0	36774	3936	19	0	0	0	0	0	0	0	2	1	25849856
before	sc	r03	13-privatized_44-traces-mine2_true.yml	0	17847	2736	13	0	0	0	0	0	0	0	1	1	25837568
before	sc	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	53256	4136	20	0	0	0	0	0	0	0	2	1	25772032
before	sc	r03	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25780224
before	sc	r03	13-privatized_47-refine-protected2_true.yml	0	25671	2536	12	0	0	0	0	0	0	0	2	1	25763840
before	sc	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25849856
before	sc	r03	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25833472
before	sc	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25702400
before	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25931776
before	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25919488
before	sc	r03	14_spin2003.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25804800
before	sc	r03	28-race_reach_01-simple_racing.yml	0	8910591185	1807007952	40017	0	0	0	0	0	0	0	0	1	2061021184
before	sc	r03	28-race_reach_06-cond_racing1.yml	0	8494617825	1807007952	40017	0	0	0	0	0	0	0	0	1	2061082624
before	sc	r03	28-race_reach_11-ptr_racing.yml	0	8927786507	1807007952	40017	0	0	0	0	0	0	0	0	1	2061058048
before	sc	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56320000
before	sc	r03	28-race_reach_24-sound_lock_racing.yml	0	8757194933	1807007952	40017	0	0	0	0	0	0	0	0	1	2061070336
before	sc	r03	28-race_reach_37-indirect_racing.yml	0	8931571332	1807053072	40018	0	0	0	0	0	0	0	0	1	2061053952
before	sc	r03	28-race_reach_45-escape_racing.yml	0	12362	3936	19	0	0	0	0	0	0	0	0	1	25890816
before	sc	r03	28-race_reach_46-escape_racefree.yml	0	42235	3536	17	0	0	0	0	0	0	0	2	1	25899008
before	sc	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25821184
before	sc	r03	36-apron_11-traces-max-simple_true.yml	0	46331	2536	12	0	0	0	0	0	0	0	2	1	25788416
before	sc	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25718784
before	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25825280
before	sc	r03	36-apron_21-traces-cluster-based_true.yml	0	267144	7136	35	0	0	0	0	0	0	0	6	1	25915392
before	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25874432
before	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25710592
before	sc	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25800704
before	sc	r03	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25858048
before	sc	r03	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25776128
before	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25767936
before	sc	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25911296
before	sc	r03	butterfly.yml	0	3550631718	12136	60	0	0	0	0	0	0	0	64560	1	25956352
before	sc	r03	circular_buffer_bad.yml	0	333812	34136	85	0	0	0	0	0	0	0	1	1	25956352
before	sc	r03	circular_buffer_ok.yml	0	710722894	185736	232	0	0	0	0	0	0	0	3432	1	25931776
before	sc	r03	dekker-unfair.yml	0	101297	6336	31	0	0	0	0	0	0	0	4	1	25825280
before	sc	r03	dekker.yml	0	103243	6336	31	0	0	0	0	0	0	0	4	1	25919488
before	sc	r03	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25837568
before	sc	r03	fib_safe-5.yml	0	935089774	194536	243	0	0	0	0	0	0	0	2772	1	25882624
before	sc	r03	fib_safe-6.yml	0	5130590080	281136	281	0	0	0	0	0	0	0	12012	1	25952256
before	sc	r03	fib_unsafe-5.yml	0	251052848	194536	243	0	0	0	0	0	0	0	632	1	25808896
before	sc	r03	fib_unsafe-6.yml	0	1479099535	281136	281	0	0	0	0	0	0	0	2942	1	25841664
before	sc	r03	fib_unsafe-7.yml	0	7608060231	319136	319	0	0	0	0	0	0	0	13238	1	25874432
before	sc	r03	lazy01.yml	0	49947	5336	26	0	0	0	0	0	0	0	1	1	25878528
before	sc	r03	pthread-demo-datarace-3.yml	0	7504814	262136	262	0	0	0	0	0	0	0	0	1	25935872
before	sc	r03	queue.yml	0	3034528	160936	201	0	0	0	0	0	0	0	2	1	26030080
before	sc	r03	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1077833728
before	sc	r03	queue_ok.yml	0	630334	183336	229	0	0	0	0	0	0	0	2	1	26091520
before	sc	r03	queue_ok_longer.yml	24700916	166229643	23936072	4029	0	0	0	0	0	0	0	2	1	79335424
before	sc	r03	queue_ok_longest.yml	97233684	666042495	94781648	8029	0	0	0	0	0	0	0	2	1	276951040
before	sc	r03	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26091520
before	sc	r03	race-1_2-join.yml	0	19240	4736	23	0	0	0	0	0	0	0	1	1	26091520
before	sc	r03	race-1_3-join.yml	0	23292	4736	23	0	0	0	0	0	0	0	1	1	26124288
before	sc	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26132480
before	sc	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26169344
before	sc	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26128384
before	sc	r03	reorder_2.yml	0	10044247	32936	82	0	0	0	0	0	0	0	162	1	26066944
before	sc	r03	singleton.yml	0	82204	8736	43	0	0	0	0	0	0	0	1	1	26083328
before	sc	r03	singleton_with-uninit-problems.yml	0	124958	8936	44	0	0	0	0	0	0	0	4	1	26001408
before	sc	r03	stateful01-1.yml	0	49418	6336	31	0	0	0	0	0	0	0	0	1	25927680
before	sc	r03	stateful01-2.yml	0	144170	6536	32	0	0	0	0	0	0	0	6	1	25915392
before	sc	r03	szymanski.yml	0	389993	5936	29	0	0	0	0	0	0	0	6	1	25858048
before	sc	r03	time_var_mutex.yml	0	39979	5736	28	0	0	0	0	0	0	0	2	1	25964544
before	sc	r03	triangular-1.yml	0	785733811	27336	68	0	0	0	0	0	0	0	16632	1	25952256
before	sc	r03	triangular-2.yml	0	186132882	27336	68	0	0	0	0	0	0	0	3638	1	25878528
before	sc	r03	twostage_3.yml	0	868170	40136	100	0	0	0	0	0	0	0	4	1	26144768
before	sc	r03	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25903104
before	sc	r03	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25985024
before	sc	r03	unwind3-1.yml	0	22050	3736	18	0	0	0	0	0	0	0	1	1	25960448
before	sc	r04	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25792512
before	sc	r04	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25878528
before	sc	r04	13-privatized_01-priv_nr_true.yml	0	30064	3336	16	0	0	0	0	0	0	0	2	1	25784320
before	sc	r04	13-privatized_18-first-reads_true.yml	0	29615	2536	12	0	0	0	0	0	0	0	2	1	25825280
before	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	13722	1736	8	0	0	0	0	0	0	0	0	1	25763840
before	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	19861	1736	8	0	0	0	0	0	0	0	0	1	25800704
before	sc	r04	13-privatized_19-publish-precision_true.yml	0	68622	3736	18	0	0	0	0	0	0	0	3	1	25804800
before	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25837568
before	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	23248	2736	13	0	0	0	0	0	0	0	0	1	25812992
before	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	18131	2736	13	0	0	0	0	0	0	0	0	1	25796608
before	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25792512
before	sc	r04	13-privatized_20-publish-regression_true.yml	0	35505	2536	12	0	0	0	0	0	0	0	2	1	25792512
before	sc	r04	13-privatized_24-multiple-protecting_true.yml	0	361740	10536	52	0	0	0	0	0	0	0	7	1	25878528
before	sc	r04	13-privatized_25-struct_nr_true.yml	0	36474	3336	16	0	0	0	0	0	0	0	2	1	25845760
before	sc	r04	13-privatized_27-multiple-protecting2_true.yml	0	1221454	12336	61	0	0	0	0	0	0	0	26	1	25882624
before	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	119067	6336	31	0	0	0	0	0	0	0	4	1	25800704
before	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	80997	4336	21	0	0	0	0	0	0	0	2	1	25759744
before	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	109165	5136	25	0	0	0	0	0	0	0	4	1	25866240
before	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	132467	6136	30	0	0	0	0	0	0	0	3	1	25837568
before	sc	r04	13-privatized_33-traces-v-matters_true.yml	0	56187	3936	19	0	0	0	0	0	0	0	1	1	25825280
before	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	33961	2936	14	0	0	0	0	0	0	0	1	1	25899008
before	sc	r04	13-privatized_35-traces-ex-2_true.yml	0	68435	4136	20	0	0	0	0	0	0	0	2	1	25804800
before	sc	r04	13-privatized_36-traces-ex-3_true.yml	0	48460	3736	18	0	0	0	0	0	0	0	3	1	25784320
before	sc	r04	13-privatized_37-traces-ex-4_true.yml	0	32365	3136	15	0	0	0	0	0	0	0	2	1	25792512
before	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	77325	4136	20	0	0	0	0	0	0	0	2	1	25804800
before	sc	r04	13-privatized_40-traces-ex-6_true.yml	0	34516	2936	14	0	0	0	0	0	0	0	1	1	25796608
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25767936
before	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	16180	2736	13	0	0	0	0	0	0	0	0	1	25833472
before	sc	r04	13-privatized_42-traces-ex-mini_true.yml	0	44640	3936	19	0	0	0	0	0	0	0	2	1	25808896
before	sc	r04	13-privatized_44-traces-mine2_true.yml	0	28992	2736	13	0	0	0	0	0	0	0	1	1	25792512
before	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	62046	4136	20	0	0	0	0	0	0	0	2	1	25788416
before	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25772032
before	sc	r04	13-privatized_47-refine-protected2_true.yml	0	33905	2536	12	0	0	0	0	0	0	0	2	1	25739264
before	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25821184
before	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25743360
before	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25784320
before	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25972736
before	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25919488
before	sc	r04	14_spin2003.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25829376
before	sc	r04	28-race_reach_01-simple_racing.yml	0	8903654825	1807007952	40017	0	0	0	0	0	0	0	0	1	2061049856
before	sc	r04	28-race_reach_06-cond_racing1.yml	0	8445325022	1807007952	40017	0	0	0	0	0	0	0	0	1	2061045760
before	sc	r04	28-race_reach_11-ptr_racing.yml	0	8921721341	1807007952	40017	0	0	0	0	0	0	0	0	1	2061049856
before	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56467456
before	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	8758115712	1807007952	40017	0	0	0	0	0	0	0	0	1	2061078528
before	sc	r04	28-race_reach_37-indirect_racing.yml	0	8889529531	1807053072	40018	0	0	0	0	0	0	0	0	1	2061099008
before	sc	r04	28-race_reach_45-escape_racing.yml	0	23131	3936	19	0	0	0	0	0	0	0	0	1	25821184
before	sc	r04	28-race_reach_46-escape_racefree.yml	0	31077	3536	17	0	0	0	0	0	0	0	2	1	25911296
before	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25739264
before	sc	r04	36-apron_11-traces-max-simple_true.yml	0	48817	2536	12	0	0	0	0	0	0	0	2	1	25829376
before	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25804800
before	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25800704
before	sc	r04	36-apron_21-traces-cluster-based_true.yml	0	264870	7136	35	0	0	0	0	0	0	0	6	1	25919488
before	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25927680
before	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25788416
before	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25763840
before	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25788416
before	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25735168
before	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25849856
before	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25788416
before	sc	r04	butterfly.yml	0	3564755996	12136	60	0	0	0	0	0	0	0	64560	1	26005504
before	sc	r04	circular_buffer_bad.yml	0	426115	34136	85	0	0	0	0	0	0	0	1	1	26025984
before	sc	r04	circular_buffer_ok.yml	0	711739916	185736	232	0	0	0	0	0	0	0	3432	1	25899008
before	sc	r04	dekker-unfair.yml	0	105629	6336	31	0	0	0	0	0	0	0	4	1	25833472
before	sc	r04	dekker.yml	0	100298	6336	31	0	0	0	0	0	0	0	4	1	25923584
before	sc	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25878528
before	sc	r04	fib_safe-5.yml	0	920522637	194536	243	0	0	0	0	0	0	0	2772	1	25821184
before	sc	r04	fib_safe-6.yml	0	5199828656	281136	281	0	0	0	0	0	0	0	12012	1	25907200
before	sc	r04	fib_unsafe-5.yml	0	254206262	194536	243	0	0	0	0	0	0	0	632	1	25849856
before	sc	r04	fib_unsafe-6.yml	0	1486906699	281136	281	0	0	0	0	0	0	0	2942	1	25894912
before	sc	r04	fib_unsafe-7.yml	0	7521631463	319136	319	0	0	0	0	0	0	0	13238	1	25862144
before	sc	r04	lazy01.yml	0	54036	5336	26	0	0	0	0	0	0	0	1	1	25903104
before	sc	r04	pthread-demo-datarace-3.yml	0	7241840	262136	262	0	0	0	0	0	0	0	0	1	25837568
before	sc	r04	queue.yml	0	2911426	160936	201	0	0	0	0	0	0	0	2	1	26042368
before	sc	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1069645824
before	sc	r04	queue_ok.yml	0	628456	183336	229	0	0	0	0	0	0	0	2	1	26030080
before	sc	r04	queue_ok_longer.yml	23762175	165789363	23936072	4029	0	0	0	0	0	0	0	2	1	79380480
before	sc	r04	queue_ok_longest.yml	96585652	662636438	94781648	8029	0	0	0	0	0	0	0	2	1	276865024
before	sc	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25997312
before	sc	r04	race-1_2-join.yml	0	17284	4736	23	0	0	0	0	0	0	0	1	1	26054656
before	sc	r04	race-1_3-join.yml	0	13564	4736	23	0	0	0	0	0	0	0	1	1	26083328
before	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26062848
before	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26161152
before	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26177536
before	sc	r04	reorder_2.yml	0	10347876	32936	82	0	0	0	0	0	0	0	162	1	26050560
before	sc	r04	singleton.yml	0	84281	8736	43	0	0	0	0	0	0	0	1	1	26066944
before	sc	r04	singleton_with-uninit-problems.yml	0	130682	8936	44	0	0	0	0	0	0	0	4	1	26058752
before	sc	r04	stateful01-1.yml	0	56160	6336	31	0	0	0	0	0	0	0	0	1	25915392
before	sc	r04	stateful01-2.yml	0	100479	6536	32	0	0	0	0	0	0	0	6	1	25948160
before	sc	r04	szymanski.yml	0	372727	5936	29	0	0	0	0	0	0	0	6	1	25882624
before	sc	r04	time_var_mutex.yml	0	47002	5736	28	0	0	0	0	0	0	0	2	1	25976832
before	sc	r04	triangular-1.yml	0	793466606	27336	68	0	0	0	0	0	0	0	16632	1	25948160
before	sc	r04	triangular-2.yml	0	186890693	27336	68	0	0	0	0	0	0	0	3638	1	25899008
before	sc	r04	twostage_3.yml	0	838117	40136	100	0	0	0	0	0	0	0	4	1	26230784
before	sc	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25931776
before	sc	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25923584
before	sc	r04	unwind3-1.yml	0	21401	3736	18	0	0	0	0	0	0	0	1	1	25882624
before	tso	r01	01b_inc.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26054656
before	tso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25993216
before	tso	r01	13-privatized_01-priv_nr_true.yml	0	72572	3288	16	4	252	0	0	0	0	0	2	1	25960448
before	tso	r01	13-privatized_18-first-reads_true.yml	0	70513	2584	12	4	112	0	0	0	0	0	2	1	25956352
before	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	40521	1880	8	2	31	0	0	0	0	0	0	1	25948160
before	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	44861	1880	8	2	31	0	0	0	0	0	0	1	26034176
before	tso	r01	13-privatized_19-publish-precision_true.yml	0	136072	3640	18	8	401	0	0	0	0	0	3	1	25956352
before	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
before	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	42589	2760	13	2	50	0	0	0	0	0	0	1	26050560
before	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	37466	2760	13	2	50	0	0	0	0	0	0	1	26071040
before	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26021888
